,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-05-16,2018-05-16,2018-05-16,Day,37.23
1,2018-05-16,2018-05-17,2018-05-17,Day,34.26
2,2018-05-16,2018-05-18,2018-05-18,Day,39.25
3,2018-05-16,2018-05-19,2018-05-19,Day,29.5
4,2018-05-16,2018-05-01,2018-05-31,Month,31.92
5,2018-05-16,2018-06-01,2018-06-30,Month,38.06
6,2018-05-16,2018-07-01,2018-07-31,Month,41.65
7,2018-05-16,2018-07-31,2018-08-30,Month,37.24
8,2018-05-16,2018-08-01,2018-08-31,Month,37.24
9,2018-05-16,2018-09-01,2018-09-30,Month,44.43
10,2018-05-16,2018-10-01,2018-10-31,Month,53.11
11,2018-05-16,2018-11-01,2018-11-30,Month,61.12
12,2018-05-16,2018-07-01,2018-09-30,Quarter,41.07
13,2018-05-16,2018-10-01,2018-12-31,Quarter,57.93
14,2018-05-16,2019-01-01,2019-03-31,Quarter,58.1
15,2018-05-16,2019-04-01,2019-06-30,Quarter,37.52
16,2018-05-16,2019-07-01,2019-09-30,Quarter,38.43
17,2018-05-16,2019-10-01,2019-12-31,Quarter,51.63
18,2018-05-16,2018-05-14,2018-05-20,Week,33.39
19,2018-05-16,2018-05-21,2018-05-27,Week,31.0
20,2018-05-16,2018-05-28,2018-06-03,Week,34.5
21,2018-05-16,2018-06-04,2018-06-10,Week,37.5
22,2018-05-16,2018-06-11,2018-06-17,Week,37.5
23,2018-05-16,2018-05-19,2018-05-20,Weekend,23.32
24,2018-05-16,2018-05-26,2018-05-27,Weekend,22.75
25,2018-05-16,2019-01-01,2019-12-31,Year,46.38
26,2018-05-16,2020-01-01,2020-12-31,Year,43.68
27,2018-05-16,2021-01-01,2021-12-31,Year,42.3
