,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-02-15,2016-02-01,2016-02-29,Month,32.9
1,2016-02-15,2016-03-01,2016-03-31,Month,30.94
2,2016-02-15,2016-04-01,2016-04-29,Month,30.8
3,2016-02-15,2016-05-02,2016-05-31,Month,27.05
4,2016-02-15,2016-04-01,2016-06-30,Quarter,28.75
5,2016-02-15,2016-07-01,2016-09-30,Quarter,29.19
6,2016-02-15,2016-10-03,2016-12-30,Quarter,39.0
7,2016-02-15,2017-01-02,2017-03-31,Quarter,39.68
8,2016-02-15,2016-02-08,2016-02-12,Week,31.36
9,2016-02-15,2016-02-15,2016-02-19,Week,39.36
10,2016-02-15,2016-02-22,2016-02-26,Week,30.5
11,2016-02-15,2016-02-29,2016-03-04,Week,33.0
12,2016-02-15,2016-03-07,2016-03-11,Week,32.75
13,2016-02-15,2016-03-14,2016-03-18,Week,32.61
14,2016-02-15,2017-01-02,2017-12-30,Year,34.0
15,2016-02-15,2018-01-01,2019-01-01,Year,33.58
16,2016-02-15,2019-01-01,2019-12-31,Year,34.0
