,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-02-13,2018-02-13,2018-02-13,Day,46.21
1,2018-02-13,2018-02-14,2018-02-14,Day,48.96
2,2018-02-13,2018-02-15,2018-02-15,Day,45.75
3,2018-02-13,2018-02-16,2018-02-16,Day,45.8
4,2018-02-13,2018-02-01,2018-02-28,Month,52.92
5,2018-02-13,2018-03-01,2018-03-30,Month,50.69
6,2018-02-13,2018-04-02,2018-04-30,Month,43.24
7,2018-02-13,2018-05-01,2018-05-31,Month,36.25
8,2018-02-13,2018-06-01,2018-06-29,Month,39.79
9,2018-02-13,2018-04-02,2018-06-29,Quarter,39.65
10,2018-02-13,2018-07-02,2018-09-28,Quarter,40.05
11,2018-02-13,2018-10-01,2018-12-31,Quarter,59.81
12,2018-02-13,2019-01-01,2019-03-29,Quarter,62.73
13,2018-02-13,2018-02-12,2018-02-16,Week,48.1
14,2018-02-13,2018-02-19,2018-02-23,Week,55.18
15,2018-02-13,2018-02-26,2018-03-02,Week,56.76
16,2018-02-13,2018-03-05,2018-03-09,Week,53.88
17,2018-02-13,2018-03-12,2018-03-16,Week,51.75
18,2018-02-13,2018-02-17,2018-02-18,Weekend,0.01
19,2018-02-13,2018-02-24,2018-02-25,Weekend,0.01
20,2018-02-13,2019-01-01,2019-12-31,Year,50.33
21,2018-02-13,2020-01-01,2020-12-31,Year,50.65
22,2018-02-13,2021-01-01,2021-12-31,Year,52.0
