,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-09-04,2023-09-02,2023-09-03,Day,86.13
1,2023-09-04,2023-09-03,2023-09-04,Day,53.58
2,2023-09-04,2023-09-04,2023-09-05,Day,91.58
3,2023-09-04,2023-09-05,2023-09-06,Day,97.96
4,2023-09-04,2023-09-06,2023-09-07,Day,104.00
5,2023-09-04,2023-09-07,2023-09-08,Day,103.00
6,2023-09-04,2023-09-08,2023-09-09,Day,104.00
7,2023-09-04,2023-09-09,2023-09-10,Day,87.89
8,2023-09-04,2023-09-10,2023-09-11,Day,63.22
9,2023-09-04,2023-09-01,2023-10-01,Month,95.04
10,2023-09-04,2023-10-02,2023-11-01,Month,108.47
11,2023-09-04,2023-11-01,2023-12-01,Month,172.89
12,2023-09-04,2023-12-01,2024-01-01,Month,182.87
13,2023-09-04,2024-01-01,2024-02-01,Month,229.27
14,2023-09-04,2024-03-01,2024-04-01,Month,159.09
15,2023-09-04,2023-10-02,2024-01-01,Quarter,154.31
16,2023-09-04,2024-01-01,2024-04-01,Quarter,202.88
17,2023-09-04,2024-04-01,2024-07-01,Quarter,131.67
18,2023-09-04,2024-07-01,2024-10-01,Quarter,161.59
19,2023-09-04,2024-10-01,2025-01-01,Quarter,225.80
20,2023-09-04,2025-01-01,2025-04-01,Quarter,251.57
21,2023-09-04,2023-08-28,2023-09-02,Week,103.87
22,2023-09-04,2023-09-04,2023-09-09,Week,100.11
23,2023-09-04,2023-09-11,2023-09-16,Week,91.55
24,2023-09-04,2023-09-18,2023-09-23,Week,89.70
25,2023-09-04,2023-09-25,2023-09-30,Week,98.05
26,2023-09-04,2023-10-02,2023-10-07,Week,101.92
27,2023-09-04,2023-09-02,2023-09-04,Weekend,69.85
28,2023-09-04,2024-01-01,2025-01-01,Year,180.59
29,2023-09-04,2025-01-01,2026-01-01,Year,185.31
30,2023-09-04,2026-01-01,2027-01-01,Year,158.75
31,2023-09-04,2027-01-01,2028-01-01,Year,119.63
32,2023-09-04,2028-01-03,2029-01-01,Year,125.59
