,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-09-20,2019-09-20,2019-09-20,Day,40.28
1,2019-09-20,2019-09-21,2019-09-21,Day,28.84
2,2019-09-20,2019-09-22,2019-09-22,Day,28.28
3,2019-09-20,2019-09-23,2019-09-23,Day,42.56
4,2019-09-20,2019-09-24,2019-09-24,Day,42.29
5,2019-09-20,2019-09-25,2019-09-25,Day,41.3
6,2019-09-20,2019-09-26,2019-09-26,Day,41.3
7,2019-09-20,2019-09-01,2019-09-30,Month,36.21
8,2019-09-20,2019-10-01,2019-10-31,Month,45.87
9,2019-09-20,2019-11-01,2019-11-30,Month,59.62
10,2019-09-20,2019-12-01,2019-12-31,Month,63.72
11,2019-09-20,2020-01-01,2020-01-31,Month,65.64
12,2019-09-20,2020-02-01,2020-02-29,Month,66.51
13,2019-09-20,2020-03-01,2020-03-31,Month,54.17
14,2019-09-20,2019-10-01,2019-12-31,Quarter,56.36
15,2019-09-20,2020-01-01,2020-03-31,Quarter,62.01
16,2019-09-20,2020-04-01,2020-06-30,Quarter,44.22
17,2019-09-20,2020-07-01,2020-09-30,Quarter,44.54
18,2019-09-20,2020-10-01,2020-12-31,Quarter,60.79
19,2019-09-20,2021-01-01,2021-03-31,Quarter,61.33
20,2019-09-20,2019-09-16,2019-09-22,Week,38.43
21,2019-09-20,2019-09-23,2019-09-29,Week,37.5
22,2019-09-20,2019-09-30,2019-10-06,Week,38.5
23,2019-09-20,2019-10-07,2019-10-13,Week,43.44
24,2019-09-20,2019-10-14,2019-10-20,Week,47.0
25,2019-09-20,2019-09-21,2019-09-22,Weekend,28.56
26,2019-09-20,2020-01-01,2020-12-31,Year,52.89
27,2019-09-20,2021-01-01,2021-12-31,Year,50.44
28,2019-09-20,2022-01-01,2022-12-31,Year,49.29
