,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-03-23,2018-03-23,2018-03-23,Day,53.9
1,2018-03-23,2018-03-24,2018-03-24,Day,45.64
2,2018-03-23,2018-03-25,2018-03-25,Day,42.8
3,2018-03-23,2018-03-26,2018-03-26,Day,49.83
4,2018-03-23,2018-03-01,2018-03-31,Month,48.18
5,2018-03-23,2018-04-01,2018-04-30,Month,39.4
6,2018-03-23,2018-05-01,2018-05-31,Month,31.72
7,2018-03-23,2018-06-01,2018-06-30,Month,33.85
8,2018-03-23,2018-07-01,2018-07-31,Month,35.52
9,2018-03-23,2018-07-31,2018-08-30,Month,33.34
10,2018-03-23,2018-08-01,2018-08-31,Month,33.34
11,2018-03-23,2018-09-01,2018-09-30,Month,39.0
12,2018-03-23,2018-04-01,2018-06-30,Quarter,34.95
13,2018-03-23,2018-07-01,2018-09-30,Quarter,35.92
14,2018-03-23,2018-10-01,2018-12-31,Quarter,51.05
15,2018-03-23,2019-01-01,2019-03-31,Quarter,51.74
16,2018-03-23,2019-04-01,2019-06-30,Quarter,32.21
17,2018-03-23,2019-07-01,2019-09-30,Quarter,31.72
18,2018-03-23,2019-10-01,2019-12-31,Quarter,46.49
19,2018-03-23,2018-03-19,2018-03-25,Week,51.74
20,2018-03-23,2018-03-26,2018-04-01,Week,43.3
21,2018-03-23,2018-04-02,2018-04-08,Week,43.17
22,2018-03-23,2018-04-09,2018-04-15,Week,42.0
23,2018-03-23,2018-04-16,2018-04-22,Week,38.5
24,2018-03-23,2018-03-24,2018-03-25,Weekend,44.25
25,2018-03-23,2018-03-31,2018-04-01,Weekend,32.42
26,2018-03-23,2019-01-01,2019-12-31,Year,40.5
27,2018-03-23,2020-01-01,2020-12-31,Year,39.7
28,2018-03-23,2021-01-01,2021-12-31,Year,40.38
