,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-03-01,2024-03-01,2024-03-02,Day,67.21
1,2024-03-01,2024-03-02,2024-03-03,Day,66.04
2,2024-03-01,2024-03-03,2024-03-04,Day,63.16
3,2024-03-01,2024-03-04,2024-03-05,Day,75.88
4,2024-03-01,2024-03-05,2024-03-06,Day,76.49
5,2024-03-01,2024-03-06,2024-03-07,Day,76.49
6,2024-03-01,2024-03-07,2024-03-08,Day,69.94
7,2024-03-01,2024-03-01,2024-04-01,Month,58.81
8,2024-03-01,2024-04-01,2024-05-01,Month,51.34
9,2024-03-01,2024-05-01,2024-05-31,Month,46.81
10,2024-03-01,2024-06-01,2024-07-01,Month,55.08
11,2024-03-01,2024-07-01,2024-08-01,Month,57.74
12,2024-03-01,2024-08-01,2024-09-01,Month,55.28
13,2024-03-01,2024-09-01,2024-10-01,Month,63.73
14,2024-03-01,2024-10-01,2024-11-01,Month,63.59
15,2024-03-01,2024-04-01,2024-07-01,Quarter,51.03
16,2024-03-01,2024-07-01,2024-10-01,Quarter,58.86
17,2024-03-01,2024-10-01,2025-01-01,Quarter,81.21
18,2024-03-01,2025-01-01,2025-04-01,Quarter,87.60
19,2024-03-01,2025-04-01,2025-07-01,Quarter,60.02
20,2024-03-01,2025-07-01,2025-10-01,Quarter,63.95
21,2024-03-01,2025-10-01,2026-01-01,Quarter,84.05
22,2024-03-01,2026-01-01,2026-04-01,Quarter,85.96
23,2024-03-01,2026-10-01,2027-01-01,Quarter,75.29
24,2024-03-01,2024-02-26,2024-03-04,Week,65.90
25,2024-03-01,2024-03-04,2024-03-11,Week,66.98
26,2024-03-01,2024-03-11,2024-03-18,Week,61.42
27,2024-03-01,2024-03-18,2024-03-25,Week,57.20
28,2024-03-01,2024-03-25,2024-04-01,Week,46.71
29,2024-03-01,2024-03-02,2024-03-04,Weekend,64.60
30,2024-03-01,2024-03-09,2024-03-11,Weekend,51.38
31,2024-03-01,2025-01-01,2026-01-01,Year,73.87
32,2024-03-01,2026-01-01,2027-01-01,Year,67.25
33,2024-03-01,2027-01-01,2028-01-01,Year,65.58
34,2024-03-01,2028-01-01,2029-01-01,Year,61.73
35,2024-03-01,2029-01-01,2030-01-01,Year,60.48
