,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-06-08,2021-06-08,2021-06-09,Day,77.68
1,2021-06-08,2021-06-09,2021-06-10,Day,76.42
2,2021-06-08,2021-06-10,2021-06-11,Day,79.3
3,2021-06-08,2021-06-11,2021-06-12,Day,77.75
4,2021-06-08,2021-06-12,2021-06-13,Day,57.03
5,2021-06-08,2021-06-13,2021-06-14,Day,40.32
6,2021-06-08,2021-06-14,2021-06-15,Day,77.34
7,2021-06-08,2021-06-01,2021-07-01,Month,75.93
8,2021-06-08,2021-07-01,2021-07-31,Month,79.49
9,2021-06-08,2021-08-02,2021-09-01,Month,75.41
10,2021-06-08,2021-09-01,2021-10-01,Month,83.08
11,2021-06-08,2021-07-01,2021-10-01,Quarter,79.33
12,2021-06-08,2021-10-01,2022-01-01,Quarter,103.53
13,2021-06-08,2022-01-03,2022-04-01,Quarter,104.83
14,2021-06-08,2022-04-01,2022-07-01,Quarter,62.3
15,2021-06-08,2022-07-01,2022-10-01,Quarter,64.97
16,2021-06-08,2023-04-03,2023-07-01,Quarter,60.59
17,2021-06-08,2021-06-07,2021-06-12,Week,78.54
18,2021-06-08,2021-06-14,2021-06-19,Week,78.32
19,2021-06-08,2021-06-21,2021-06-26,Week,76.17
20,2021-06-08,2021-06-28,2021-07-03,Week,77.15
21,2021-06-08,2021-07-05,2021-07-10,Week,81.2
22,2021-06-08,2022-01-03,2022-12-31,Year,79.63
23,2021-06-08,2023-01-02,2023-12-30,Year,72.03
24,2021-06-08,2024-01-01,2025-01-01,Year,71.37
25,2021-06-08,2025-01-01,2026-01-01,Year,71.99
