,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-07-10,2023-07-08,2023-07-09,Day,65.79
1,2023-07-10,2023-07-09,2023-07-10,Day,68.31
2,2023-07-10,2023-07-10,2023-07-11,Day,108.69
3,2023-07-10,2023-07-11,2023-07-12,Day,100.34
4,2023-07-10,2023-07-12,2023-07-13,Day,88.00
5,2023-07-10,2023-07-13,2023-07-14,Day,91.00
6,2023-07-10,2023-07-14,2023-07-15,Day,80.00
7,2023-07-10,2023-07-15,2023-07-16,Day,55.40
8,2023-07-10,2023-07-16,2023-07-17,Day,39.85
9,2023-07-10,2023-07-03,2023-08-01,Month,89.40
10,2023-07-10,2023-08-01,2023-09-01,Month,92.50
11,2023-07-10,2023-09-01,2023-10-01,Month,111.11
12,2023-07-10,2023-10-02,2023-11-01,Month,126.68
13,2023-07-10,2023-11-01,2023-12-01,Month,263.61
14,2023-07-10,2023-12-01,2024-01-01,Month,290.11
15,2023-07-10,2023-10-02,2024-01-01,Quarter,225.83
16,2023-07-10,2024-01-01,2024-04-01,Quarter,447.02
17,2023-07-10,2024-04-01,2024-07-01,Quarter,127.25
18,2023-07-10,2024-07-01,2024-10-01,Quarter,147.41
19,2023-07-10,2024-10-01,2025-01-01,Quarter,301.87
20,2023-07-10,2025-01-01,2025-04-01,Quarter,342.15
21,2023-07-10,2023-07-03,2023-07-08,Week,80.03
22,2023-07-10,2023-07-10,2023-07-15,Week,93.61
23,2023-07-10,2023-07-17,2023-07-22,Week,90.40
24,2023-07-10,2023-07-24,2023-07-29,Week,93.00
25,2023-07-10,2023-07-31,2023-08-05,Week,95.20
26,2023-07-10,2023-08-07,2023-08-12,Week,94.42
27,2023-07-10,2023-07-08,2023-07-10,Weekend,67.05
28,2023-07-10,2024-01-01,2025-01-01,Year,255.65
29,2023-07-10,2025-01-01,2026-01-01,Year,213.43
30,2023-07-10,2026-01-01,2027-01-01,Year,151.25
31,2023-07-10,2027-01-01,2028-01-01,Year,125.97
