,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-04-03,2018-03-30,2018-03-30,Day,39.71
1,2018-04-03,2018-03-31,2018-03-31,Day,32.91
2,2018-04-03,2018-04-01,2018-04-01,Day,24.16
3,2018-04-03,2018-04-02,2018-04-02,Day,28.93
4,2018-04-03,2018-04-03,2018-04-03,Day,43.81
5,2018-04-03,2018-04-04,2018-04-04,Day,40.54
6,2018-04-03,2018-04-02,2018-04-30,Month,42.17
7,2018-04-03,2018-05-01,2018-05-31,Month,37.28
8,2018-04-03,2018-06-01,2018-06-29,Month,41.42
9,2018-04-03,2018-07-02,2018-07-31,Month,42.88
10,2018-04-03,2018-07-31,2018-08-30,Month,0.0
11,2018-04-03,2018-09-03,2018-09-28,Month,0.0
12,2018-04-03,2018-07-02,2018-09-28,Quarter,43.1
13,2018-04-03,2018-10-01,2018-12-31,Quarter,63.67
14,2018-04-03,2019-01-01,2019-03-29,Quarter,65.33
15,2018-04-03,2019-04-01,2019-06-28,Quarter,41.08
16,2018-04-03,2019-07-01,2019-09-30,Quarter,0.0
17,2018-04-03,2019-10-01,2019-12-31,Quarter,0.0
18,2018-04-03,2018-03-26,2018-03-30,Week,48.97
19,2018-04-03,2018-04-02,2018-04-06,Week,40.56
20,2018-04-03,2018-04-09,2018-04-13,Week,43.25
21,2018-04-03,2018-04-16,2018-04-20,Week,43.33
22,2018-04-03,2018-04-23,2018-04-27,Week,42.17
23,2018-04-03,2018-04-30,2018-05-04,Week,39.0
24,2018-04-03,2018-03-31,2018-04-01,Weekend,28.53
25,2018-04-03,2018-04-07,2018-04-08,Weekend,0.01
26,2018-04-03,2019-01-01,2019-12-31,Year,51.9
27,2018-04-03,2020-01-01,2020-12-31,Year,53.2
28,2018-04-03,2021-01-01,2021-12-31,Year,54.49
