,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-04-17,2015-04-17,2015-04-17,Day,43.57
1,2015-04-17,2015-04-18,2015-04-18,Day,25.47
2,2015-04-17,2015-04-19,2015-04-19,Day,18.53
3,2015-04-17,2015-04-20,2015-04-20,Day,40.25
4,2015-04-17,2015-04-01,2015-04-30,Month,38.66
5,2015-04-17,2015-05-01,2015-05-31,Month,31.4
6,2015-04-17,2015-06-01,2015-06-30,Month,31.59
7,2015-04-17,2015-07-01,2015-07-31,Month,31.0
8,2015-04-17,2015-07-01,2015-09-30,Quarter,32.23
9,2015-04-17,2015-10-01,2015-12-31,Quarter,45.57
10,2015-04-17,2016-01-01,2016-03-31,Quarter,47.64
11,2015-04-17,2016-04-01,2016-06-30,Quarter,31.77
12,2015-04-17,2016-07-01,2016-09-30,Quarter,31.57
13,2015-04-17,2016-10-01,2016-12-31,Quarter,45.35
14,2015-04-17,2015-04-13,2015-04-19,Week,38.74
15,2015-04-17,2015-04-20,2015-04-26,Week,36.0
16,2015-04-17,2015-04-27,2015-05-03,Week,34.5
17,2015-04-17,2015-05-04,2015-05-10,Week,35.0
18,2015-04-17,2015-05-11,2015-05-17,Week,31.5
19,2015-04-17,2015-04-18,2015-04-19,Weekend,22.0
20,2015-04-17,2015-04-25,2015-04-26,Weekend,28.05
21,2015-04-17,2016-01-01,2017-01-01,Year,39.08
22,2015-04-17,2017-01-01,2018-01-01,Year,38.54
23,2015-04-17,2018-01-01,2019-01-01,Year,38.66
