,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-04-25,2024-04-25,2024-04-26,Day,74.66
1,2024-04-25,2024-04-26,2024-04-27,Day,77.67
2,2024-04-25,2024-04-27,2024-04-28,Day,20.76
3,2024-04-25,2024-04-28,2024-04-29,Day,16.47
4,2024-04-25,2024-04-29,2024-04-30,Day,50.00
5,2024-04-25,2024-04-30,2024-05-01,Day,44.55
6,2024-04-25,2024-05-01,2024-05-02,Day,10.00
7,2024-04-25,2024-04-01,2024-04-30,Month,29.19
8,2024-04-25,2024-05-01,2024-05-31,Month,32.00
9,2024-04-25,2024-06-03,2024-06-28,Month,39.00
10,2024-04-25,2024-07-01,2024-08-01,Month,62.46
11,2024-04-25,2024-08-01,2024-09-01,Month,53.77
12,2024-04-25,2024-09-02,2024-10-01,Month,76.80
13,2024-04-25,2024-10-01,2024-11-01,Month,83.00
14,2024-04-25,2024-07-01,2024-10-01,Quarter,64.13
15,2024-04-25,2024-10-01,2025-01-01,Quarter,107.01
16,2024-04-25,2025-01-01,2025-04-01,Quarter,120.10
17,2024-04-25,2025-04-01,2025-07-01,Quarter,61.51
18,2024-04-25,2025-07-01,2025-10-01,Quarter,75.43
19,2024-04-25,2025-10-01,2026-01-01,Quarter,108.93
20,2024-04-25,2026-01-01,2026-04-01,Quarter,106.85
21,2024-04-25,2026-04-01,2026-07-01,Quarter,61.79
22,2024-04-25,2026-07-01,2026-10-01,Quarter,62.10
23,2024-04-25,2024-04-22,2024-04-27,Week,68.20
24,2024-04-25,2024-04-29,2024-05-04,Week,33.00
25,2024-04-25,2024-05-06,2024-05-11,Week,29.95
26,2024-04-25,2024-05-13,2024-05-18,Week,37.25
27,2024-04-25,2024-05-20,2024-05-25,Week,33.85
28,2024-04-25,2025-01-01,2026-01-01,Year,91.39
29,2024-04-25,2026-01-01,2027-01-01,Year,80.73
30,2024-04-25,2027-01-01,2028-01-01,Year,80.83
31,2024-04-25,2028-01-03,2029-01-01,Year,76.52
