,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-12-06,2017-12-06,2017-12-06,Day,86.9
1,2017-12-06,2017-12-07,2017-12-07,Day,68.34
2,2017-12-06,2017-12-08,2017-12-08,Day,61.83
3,2017-12-06,2017-12-09,2017-12-09,Day,57.5
4,2017-12-06,2017-12-01,2017-12-31,Month,62.71
5,2017-12-06,2018-01-01,2018-01-31,Month,63.62
6,2017-12-06,2018-02-01,2018-02-28,Month,60.65
7,2017-12-06,2018-03-01,2018-03-31,Month,46.32
8,2017-12-06,2018-04-01,2018-04-30,Month,35.9
9,2017-12-06,2018-05-01,2018-05-31,Month,32.39
10,2017-12-06,2018-06-01,2018-06-30,Month,34.23
11,2017-12-06,2018-01-01,2018-03-31,Quarter,56.74
12,2017-12-06,2018-04-01,2018-06-30,Quarter,34.15
13,2017-12-06,2018-07-01,2018-09-30,Quarter,33.15
14,2017-12-06,2018-10-01,2018-12-31,Quarter,47.25
15,2017-12-06,2017-12-04,2017-12-10,Week,71.91
16,2017-12-06,2017-12-11,2017-12-17,Week,65.38
17,2017-12-06,2017-12-18,2017-12-24,Week,64.75
18,2017-12-06,2017-12-25,2017-12-31,Week,47.25
19,2017-12-06,2018-01-01,2018-01-07,Week,56.0
20,2017-12-06,2017-12-09,2017-12-10,Weekend,56.25
21,2017-12-06,2017-12-16,2017-12-17,Weekend,57.75
22,2017-12-06,2018-01-01,2019-01-01,Year,42.77
23,2017-12-06,2019-01-01,2019-12-31,Year,40.25
24,2017-12-06,2020-01-01,2020-12-31,Year,40.34
25,2017-12-06,2021-01-01,2021-12-31,Year,40.85
