,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-06-30,2023-06-30,2023-07-01,Day,98.51
1,2023-06-30,2023-07-01,2023-07-02,Day,24.25
2,2023-06-30,2023-07-02,2023-07-03,Day,5.31
3,2023-06-30,2023-07-03,2023-07-04,Day,90.10
4,2023-06-30,2023-07-04,2023-07-05,Day,90.10
5,2023-06-30,2023-07-05,2023-07-06,Day,90.10
6,2023-06-30,2023-07-06,2023-07-07,Day,90.10
7,2023-06-30,2023-07-03,2023-08-01,Month,103.82
8,2023-06-30,2023-08-01,2023-09-01,Month,105.50
9,2023-06-30,2023-09-01,2023-10-01,Month,122.00
10,2023-06-30,2023-10-02,2023-11-01,Month,136.67
11,2023-06-30,2023-10-02,2024-01-01,Quarter,237.92
12,2023-06-30,2024-01-01,2024-04-01,Quarter,488.39
13,2023-06-30,2024-04-01,2024-07-01,Quarter,129.65
14,2023-06-30,2024-07-01,2024-10-01,Quarter,150.33
15,2023-06-30,2024-10-01,2025-01-01,Quarter,329.88
16,2023-06-30,2025-01-01,2025-04-01,Quarter,354.06
17,2023-06-30,2023-06-26,2023-07-01,Week,99.86
18,2023-06-30,2023-07-03,2023-07-08,Week,90.10
19,2023-06-30,2023-07-10,2023-07-15,Week,105.85
20,2023-06-30,2023-07-17,2023-07-22,Week,107.70
21,2023-06-30,2023-07-24,2023-07-29,Week,111.81
22,2023-06-30,2024-01-01,2025-01-01,Year,274.30
23,2023-06-30,2025-01-01,2026-01-01,Year,216.23
24,2023-06-30,2026-01-01,2027-01-01,Year,161.65
25,2023-06-30,2027-01-01,2028-01-01,Year,142.36
