,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-01-29,2015-01-01,2015-01-31,Month,41.26
1,2015-01-29,2015-02-01,2015-02-28,Month,47.75
2,2015-01-29,2015-03-01,2015-03-31,Month,40.52
3,2015-01-29,2015-04-01,2015-04-30,Month,36.78
4,2015-01-29,2015-04-01,2015-06-30,Quarter,31.94
5,2015-01-29,2015-07-01,2015-09-30,Quarter,31.39
6,2015-01-29,2015-10-01,2015-12-31,Quarter,44.38
7,2015-01-29,2016-01-01,2016-03-31,Quarter,46.0
8,2015-01-29,2016-04-01,2016-06-30,Quarter,31.75
9,2015-01-29,2016-07-01,2016-09-30,Quarter,31.67
10,2015-01-29,2016-10-01,2016-12-31,Quarter,43.8
11,2015-01-29,2015-01-26,2015-02-01,Week,43.88
12,2015-01-29,2015-02-02,2015-02-08,Week,52.27
13,2015-01-29,2015-02-09,2015-02-15,Week,50.75
14,2015-01-29,2015-02-16,2015-02-22,Week,44.48
15,2015-01-29,2015-02-23,2015-03-01,Week,43.25
16,2015-01-29,2016-01-01,2017-01-01,Year,38.3
17,2015-01-29,2017-01-01,2018-01-01,Year,38.46
18,2015-01-29,2018-01-01,2019-01-01,Year,39.19
