,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-11-10,2017-11-10,2017-11-10,Day,95.53
1,2017-11-10,2017-11-11,2017-11-11,Day,57.02
2,2017-11-10,2017-11-12,2017-11-12,Day,0.01
3,2017-11-10,2017-11-13,2017-11-13,Day,104.0
4,2017-11-10,2017-11-01,2017-11-30,Month,102.74
5,2017-11-10,2017-12-01,2017-12-29,Month,87.46
6,2017-11-10,2018-01-01,2018-01-31,Month,84.5
7,2017-11-10,2018-02-01,2018-02-28,Month,79.34
8,2017-11-10,2018-01-01,2018-03-30,Quarter,73.08
9,2017-11-10,2018-04-02,2018-06-29,Quarter,41.26
10,2017-11-10,2018-07-02,2018-09-28,Quarter,41.88
11,2017-11-10,2018-10-01,2018-12-31,Quarter,61.87
12,2017-11-10,2017-11-13,2017-11-17,Week,125.0
13,2017-11-10,2017-11-20,2017-11-24,Week,117.0
14,2017-11-10,2017-11-27,2017-12-01,Week,105.0
15,2017-11-10,2017-12-04,2017-12-08,Week,101.5
16,2017-11-10,2017-11-11,2017-11-12,Weekend,0.01
17,2017-11-10,2017-11-18,2017-11-19,Weekend,0.01
18,2017-11-10,2018-01-01,2019-01-01,Year,54.55
19,2017-11-10,2019-01-01,2020-01-01,Year,54.68
20,2017-11-10,2020-01-01,2021-01-01,Year,56.85
21,2017-11-10,2021-01-01,2022-01-01,Year,57.4
