,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-09-19,2017-09-19,2017-09-19,Day,45.98
1,2017-09-19,2017-09-20,2017-09-20,Day,46.24
2,2017-09-19,2017-09-21,2017-09-21,Day,45.25
3,2017-09-19,2017-09-22,2017-09-22,Day,44.5
4,2017-09-19,2017-09-01,2017-09-29,Month,41.84
5,2017-09-19,2017-10-02,2017-10-31,Month,57.13
6,2017-09-19,2017-11-01,2017-11-30,Month,75.33
7,2017-09-19,2017-12-01,2017-12-29,Month,76.98
8,2017-09-19,2017-10-02,2017-12-29,Quarter,69.7
9,2017-09-19,2018-01-01,2018-03-30,Quarter,72.92
10,2017-09-19,2018-04-02,2018-06-29,Quarter,42.42
11,2017-09-19,2018-07-02,2018-09-28,Quarter,44.06
12,2017-09-19,2018-10-01,2018-12-31,Quarter,63.35
13,2017-09-19,2017-09-18,2017-09-22,Week,46.33
14,2017-09-19,2017-09-25,2017-09-29,Week,46.0
15,2017-09-19,2017-10-02,2017-10-06,Week,47.25
16,2017-09-19,2017-10-09,2017-10-13,Week,52.25
17,2017-09-19,2017-10-16,2017-10-20,Week,57.25
18,2017-09-19,2017-09-23,2017-09-24,Weekend,0.01
19,2017-09-19,2017-09-30,2017-10-01,Weekend,0.01
20,2017-09-19,2018-01-01,2019-01-01,Year,55.72
21,2017-09-19,2019-01-01,2020-01-01,Year,53.88
22,2017-09-19,2020-01-01,2021-01-01,Year,55.37
23,2017-09-19,2021-01-01,2022-01-01,Year,57.0
