,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-07-04,2016-07-02,2016-07-02,Day,21.51
1,2016-07-04,2016-07-03,2016-07-03,Day,14.07
2,2016-07-04,2016-07-04,2016-07-04,Day,39.83
3,2016-07-04,2016-07-05,2016-07-05,Day,31.24
4,2016-07-04,2016-07-01,2016-07-29,Month,34.34
5,2016-07-04,2016-08-01,2016-08-31,Month,33.25
6,2016-07-04,2016-09-01,2016-09-30,Month,37.43
7,2016-07-04,2016-10-03,2016-10-31,Month,44.69
8,2016-07-04,2016-10-03,2016-12-30,Quarter,46.63
9,2016-07-04,2017-01-02,2017-03-31,Quarter,51.41
10,2016-07-04,2017-04-03,2017-06-30,Quarter,36.14
11,2016-07-04,2017-07-03,2017-09-29,Quarter,36.81
12,2016-07-04,2017-10-02,2017-12-29,Quarter,53.41
13,2016-07-04,2016-06-27,2016-07-01,Week,33.82
14,2016-07-04,2016-07-04,2016-07-08,Week,34.35
15,2016-07-04,2016-07-11,2016-07-15,Week,31.0
16,2016-07-04,2016-07-18,2016-07-22,Week,36.0
17,2016-07-04,2016-07-25,2016-07-29,Week,36.5
18,2016-07-04,2016-08-01,2016-08-05,Week,35.0
19,2016-07-04,2016-07-02,2016-07-03,Weekend,17.79
20,2016-07-04,2016-07-09,2016-07-10,Weekend,0.01
21,2016-07-04,2017-01-02,2017-12-30,Year,44.44
22,2016-07-04,2018-01-01,2019-01-01,Year,45.07
23,2016-07-04,2019-01-01,2019-12-31,Year,46.43
