,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-06-21,2022-06-21,2022-06-21,Day,354.03
1,2022-06-21,2022-06-22,2022-06-22,Day,383.14
2,2022-06-21,2022-06-23,2022-06-23,Day,365.00
3,2022-06-21,2022-06-24,2022-06-24,Day,355.00
4,2022-06-21,2022-06-25,2022-06-25,Day,275.40
5,2022-06-21,2022-06-26,2022-06-26,Day,234.60
6,2022-06-21,2022-06-27,2022-06-27,Day,326.80
7,2022-06-21,2022-06-01,2022-06-30,Month,247.17
8,2022-06-21,2022-07-01,2022-07-31,Month,313.34
9,2022-06-21,2022-08-01,2022-08-31,Month,293.15
10,2022-06-21,2022-09-01,2022-09-30,Month,345.12
11,2022-06-21,2022-10-01,2022-10-31,Month,431.45
12,2022-06-21,2022-11-01,2022-11-30,Month,680.96
13,2022-06-21,2022-12-01,2022-12-31,Month,682.95
14,2022-06-21,2022-07-01,2022-09-30,Quarter,316.90
15,2022-06-21,2022-10-01,2022-12-31,Quarter,597.48
16,2022-06-21,2023-01-01,2023-03-31,Quarter,548.10
17,2022-06-21,2023-04-01,2023-06-30,Quarter,181.00
18,2022-06-21,2023-07-01,2023-09-30,Quarter,183.00
19,2022-06-21,2023-10-01,2023-12-31,Quarter,312.35
20,2022-06-21,2024-01-01,2024-03-31,Quarter,316.62
21,2022-06-21,2022-06-20,2022-06-26,Week,324.45
22,2022-06-21,2022-06-27,2022-07-03,Week,301.13
23,2022-06-21,2022-07-04,2022-07-10,Week,299.00
24,2022-06-21,2022-07-11,2022-07-17,Week,293.00
25,2022-06-21,2022-07-18,2022-07-24,Week,336.00
26,2022-06-21,2022-06-25,2022-06-26,Weekend,255.00
27,2022-06-21,2023-01-01,2023-12-31,Year,305.10
28,2022-06-21,2024-01-01,2024-12-31,Year,196.08
29,2022-06-21,2025-01-01,2025-12-31,Year,169.67
30,2022-06-21,2026-01-01,2026-12-31,Year,147.75
31,2022-06-21,2027-01-01,2027-12-31,Year,118.25
32,2022-06-21,2028-01-01,2028-12-31,Year,117.21
