,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-05-03,2022-05-03,2022-05-03,Day,218.21
1,2022-05-03,2022-05-04,2022-05-04,Day,234.59
2,2022-05-03,2022-05-05,2022-05-05,Day,232.0
3,2022-05-03,2022-05-06,2022-05-06,Day,228.0
4,2022-05-03,2022-05-07,2022-05-07,Day,178.5
5,2022-05-03,2022-05-08,2022-05-08,Day,161.5
6,2022-05-03,2022-05-09,2022-05-09,Day,212.55
7,2022-05-03,2022-05-01,2022-05-31,Month,202.77
8,2022-05-03,2022-06-01,2022-06-30,Month,215.13
9,2022-05-03,2022-07-01,2022-07-31,Month,236.86
10,2022-05-03,2022-08-01,2022-08-31,Month,222.99
11,2022-05-03,2022-09-01,2022-09-30,Month,276.98
12,2022-05-03,2022-10-01,2022-10-31,Month,390.54
13,2022-05-03,2022-11-01,2022-11-30,Month,463.72
14,2022-05-03,2022-07-01,2022-09-30,Quarter,245.27
15,2022-05-03,2022-10-01,2022-12-31,Quarter,434.06
16,2022-05-03,2023-01-01,2023-03-31,Quarter,438.64
17,2022-05-03,2023-04-01,2023-06-30,Quarter,170.14
18,2022-05-03,2023-07-01,2023-09-30,Quarter,173.51
19,2022-05-03,2023-10-01,2023-12-31,Quarter,271.28
20,2022-05-03,2024-01-01,2024-03-31,Quarter,270.96
21,2022-05-03,2022-05-02,2022-05-08,Week,210.25
22,2022-05-03,2022-05-09,2022-05-15,Week,199.82
23,2022-05-03,2022-05-16,2022-05-22,Week,202.0
24,2022-05-03,2022-05-23,2022-05-29,Week,195.0
25,2022-05-03,2022-05-30,2022-06-05,Week,210.0
26,2022-05-03,2022-05-07,2022-05-08,Weekend,170.0
27,2022-05-03,2023-01-01,2023-12-31,Year,262.67
28,2022-05-03,2024-01-01,2024-12-31,Year,190.0
29,2022-05-03,2025-01-01,2025-12-31,Year,160.01
30,2022-05-03,2026-01-01,2026-12-31,Year,137.13
31,2022-05-03,2027-01-01,2027-12-31,Year,130.73
32,2022-05-03,2028-01-01,2028-12-31,Year,134.0
