,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-11-20,2020-11-20,2020-11-21,Day,49.82
1,2020-11-20,2020-11-21,2020-11-22,Day,40.87
2,2020-11-20,2020-11-22,2020-11-23,Day,36.5
3,2020-11-20,2020-11-23,2020-11-24,Day,51.75
4,2020-11-20,2020-11-24,2020-11-25,Day,51.5
5,2020-11-20,2020-11-25,2020-11-26,Day,50.0
6,2020-11-20,2020-11-26,2020-11-27,Day,48.5
7,2020-11-20,2020-11-02,2020-12-01,Month,46.4
8,2020-11-20,2020-12-01,2021-01-01,Month,49.8
9,2020-11-20,2021-01-01,2021-01-30,Month,58.89
10,2020-11-20,2021-02-01,2021-02-27,Month,64.99
11,2020-11-20,2021-01-01,2021-04-01,Quarter,59.18
12,2020-11-20,2021-04-01,2021-07-01,Quarter,41.45
13,2020-11-20,2021-07-01,2021-10-01,Quarter,45.24
14,2020-11-20,2021-10-01,2022-01-01,Quarter,67.0
15,2020-11-20,2022-01-03,2022-04-01,Quarter,72.59
16,2020-11-20,2022-07-01,2022-10-01,Quarter,46.54
17,2020-11-20,2020-11-16,2020-11-21,Week,44.68
18,2020-11-20,2020-11-23,2020-11-28,Week,49.94
19,2020-11-20,2020-11-30,2020-12-05,Week,49.63
20,2020-11-20,2020-12-07,2020-12-12,Week,51.94
21,2020-11-20,2020-12-14,2020-12-19,Week,53.93
22,2020-11-20,2021-01-01,2022-01-01,Year,53.22
23,2020-11-20,2022-01-03,2022-12-31,Year,58.79
24,2020-11-20,2023-01-02,2023-12-30,Year,62.28
25,2020-11-20,2024-01-01,2025-01-01,Year,62.34
