,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-09-03,2015-09-03,2015-09-03,Day,41.68
1,2015-09-03,2015-09-04,2015-09-04,Day,37.42
2,2015-09-03,2015-09-05,2015-09-05,Day,24.58
3,2015-09-03,2015-09-06,2015-09-06,Day,17.42
4,2015-09-03,2015-09-01,2015-09-30,Month,36.1
5,2015-09-03,2015-10-01,2015-10-31,Month,40.33
6,2015-09-03,2015-11-01,2015-11-30,Month,44.56
7,2015-09-03,2015-12-01,2015-12-31,Month,44.4
8,2015-09-03,2015-10-01,2015-12-31,Quarter,43.08
9,2015-09-03,2016-01-01,2016-03-31,Quarter,45.88
10,2015-09-03,2016-04-01,2016-06-30,Quarter,32.55
11,2015-09-03,2016-07-01,2016-09-30,Quarter,32.7
12,2015-09-03,2016-10-01,2016-12-31,Quarter,42.9
13,2015-09-03,2015-08-31,2015-09-06,Week,34.95
14,2015-09-03,2015-09-07,2015-09-13,Week,35.13
15,2015-09-03,2015-09-14,2015-09-20,Week,36.75
16,2015-09-03,2015-09-21,2015-09-27,Week,37.25
17,2015-09-03,2015-09-28,2015-10-04,Week,38.13
18,2015-09-03,2015-09-05,2015-09-06,Weekend,21.0
19,2015-09-03,2015-09-12,2015-09-13,Weekend,0.01
20,2015-09-03,2016-01-01,2017-01-01,Year,38.5
21,2015-09-03,2017-01-01,2018-01-01,Year,38.88
22,2015-09-03,2018-01-01,2019-01-01,Year,38.88
