,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-01-20,2023-01-20,2023-01-21,Day,186.75
1,2023-01-20,2023-01-21,2023-01-22,Day,155.73
2,2023-01-20,2023-01-22,2023-01-23,Day,168.77
3,2023-01-20,2023-01-23,2023-01-24,Day,208.27
4,2023-01-20,2023-01-24,2023-01-25,Day,201.00
5,2023-01-20,2023-01-25,2023-01-26,Day,196.61
6,2023-01-20,2023-01-26,2023-01-27,Day,196.61
7,2023-01-20,2023-01-01,2023-02-01,Month,133.04
8,2023-01-20,2023-02-01,2023-03-01,Month,173.36
9,2023-01-20,2023-03-01,2023-04-01,Month,164.90
10,2023-01-20,2023-04-01,2023-05-01,Month,163.65
11,2023-01-20,2023-05-01,2023-06-01,Month,155.20
12,2023-01-20,2023-06-01,2023-07-01,Month,171.81
13,2023-01-20,2023-07-01,2023-08-01,Month,177.78
14,2023-01-20,2023-04-01,2023-07-01,Quarter,163.46
15,2023-01-20,2023-07-01,2023-10-01,Quarter,178.96
16,2023-01-20,2023-10-01,2024-01-01,Quarter,264.00
17,2023-01-20,2024-01-01,2024-04-01,Quarter,279.00
18,2023-01-20,2024-04-01,2024-07-01,Quarter,156.88
19,2023-01-20,2024-07-01,2024-10-01,Quarter,154.96
20,2023-01-20,2024-10-01,2025-01-01,Quarter,245.37
21,2023-01-20,2025-01-01,2025-04-01,Quarter,247.64
22,2023-01-20,2025-04-01,2025-07-01,Quarter,90.76
23,2023-01-20,2025-07-01,2025-10-01,Quarter,90.76
24,2023-01-20,2023-01-16,2023-01-23,Week,166.63
25,2023-01-20,2023-01-23,2023-01-29,Week,180.00
26,2023-01-20,2023-01-30,2023-02-06,Week,152.00
27,2023-01-20,2023-02-06,2023-02-13,Week,160.90
28,2023-01-20,2023-02-13,2023-02-20,Week,178.15
29,2023-01-20,2023-01-21,2023-01-23,Weekend,162.25
30,2023-01-20,2023-01-28,2023-01-29,Weekend,136.25
31,2023-01-20,2024-01-01,2025-01-01,Year,209.00
32,2023-01-20,2025-01-01,2026-01-01,Year,149.42
33,2023-01-20,2026-01-01,2027-01-01,Year,132.83
34,2023-01-20,2027-01-01,2028-01-01,Year,124.73
35,2023-01-20,2028-01-01,2029-01-01,Year,117.11
