,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-09-28,2021-09-28,2021-09-29,Day,159.83
1,2021-09-28,2021-09-29,2021-09-30,Day,150.58
2,2021-09-28,2021-09-30,2021-10-01,Day,156.44
3,2021-09-28,2021-10-01,2021-10-02,Day,143.66
4,2021-09-28,2021-10-02,2021-10-03,Day,117.43
5,2021-09-28,2021-10-03,2021-10-04,Day,64.07
6,2021-09-28,2021-10-04,2021-10-05,Day,173.34
7,2021-09-28,2021-09-01,2021-10-01,Month,135.01
8,2021-09-28,2021-10-01,2021-11-01,Month,168.92
9,2021-09-28,2021-11-01,2021-12-01,Month,205.11
10,2021-09-28,2021-12-01,2022-01-01,Month,203.02
11,2021-09-28,2022-01-01,2022-02-01,Month,204.09
12,2021-09-28,2022-02-01,2022-03-01,Month,206.14
13,2021-09-28,2022-03-01,2022-04-01,Month,167.65
14,2021-09-28,2021-10-01,2022-01-01,Quarter,192.2
15,2021-09-28,2022-01-01,2022-04-01,Quarter,192.19
16,2021-09-28,2022-04-01,2022-07-01,Quarter,91.26
17,2021-09-28,2022-07-01,2022-10-01,Quarter,92.79
18,2021-09-28,2022-10-01,2023-01-01,Quarter,112.0
19,2021-09-28,2023-01-01,2023-04-01,Quarter,109.51
20,2021-09-28,2023-04-01,2023-07-01,Quarter,69.8
21,2021-09-28,2023-07-01,2023-10-01,Quarter,73.65
22,2021-09-28,2021-09-27,2021-10-04,Week,134.03
23,2021-09-28,2021-10-04,2021-10-11,Week,161.09
24,2021-09-28,2021-10-11,2021-10-18,Week,167.76
25,2021-09-28,2021-10-18,2021-10-25,Week,180.0
26,2021-09-28,2021-10-25,2021-11-01,Week,192.65
27,2021-09-28,2021-10-02,2021-10-04,Weekend,90.75
28,2021-09-28,2021-10-09,2021-10-11,Weekend,127.19
29,2021-09-28,2022-01-01,2023-01-01,Year,121.75
30,2021-09-28,2023-01-01,2024-01-01,Year,83.4
31,2021-09-28,2024-01-01,2025-01-01,Year,74.85
32,2021-09-28,2025-01-01,2026-01-01,Year,72.06
