,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-06-19,2015-06-19,2015-06-19,Day,35.93
1,2015-06-19,2015-06-20,2015-06-20,Day,26.93
2,2015-06-19,2015-06-21,2015-06-21,Day,19.25
3,2015-06-19,2015-06-22,2015-06-22,Day,37.5
4,2015-06-19,2015-06-01,2015-06-30,Month,31.11
5,2015-06-19,2015-07-01,2015-07-31,Month,29.84
6,2015-06-19,2015-08-01,2015-08-31,Month,25.78
7,2015-06-19,2015-09-01,2015-09-30,Month,35.78
8,2015-06-19,2015-07-01,2015-09-30,Quarter,30.41
9,2015-06-19,2015-10-01,2015-12-31,Quarter,44.5
10,2015-06-19,2016-01-01,2016-03-31,Quarter,46.85
11,2015-06-19,2016-04-01,2016-06-30,Quarter,31.85
12,2015-06-19,2016-07-01,2016-09-30,Quarter,31.0
13,2015-06-19,2016-10-01,2016-12-31,Quarter,44.6
14,2015-06-19,2015-06-15,2015-06-21,Week,32.05
15,2015-06-19,2015-06-22,2015-06-28,Week,32.25
16,2015-06-19,2015-06-29,2015-07-05,Week,33.0
17,2015-06-19,2015-07-06,2015-07-12,Week,32.25
18,2015-06-19,2015-07-13,2015-07-19,Week,28.0
19,2015-06-19,2015-06-20,2015-06-21,Weekend,23.09
20,2015-06-19,2015-06-27,2015-06-28,Weekend,0.01
21,2015-06-19,2016-01-01,2017-01-01,Year,38.57
22,2015-06-19,2017-01-01,2018-01-01,Year,38.82
23,2015-06-19,2018-01-01,2019-01-01,Year,38.8
