,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-01-13,2022-01-13,2022-01-14,Day,242.14
1,2022-01-13,2022-01-14,2022-01-15,Day,254.35
2,2022-01-13,2022-01-15,2022-01-16,Day,214.96
3,2022-01-13,2022-01-16,2022-01-17,Day,171.58
4,2022-01-13,2022-01-17,2022-01-18,Day,255.39
5,2022-01-13,2022-01-18,2022-01-19,Day,280.38
6,2022-01-13,2022-01-19,2022-01-20,Day,285.93
7,2022-01-13,2022-01-03,2022-02-01,Month,257.35
8,2022-01-13,2022-02-01,2022-03-01,Month,341.67
9,2022-01-13,2022-03-01,2022-04-01,Month,243.51
10,2022-01-13,2022-04-01,2022-04-30,Month,179.57
11,2022-01-13,2022-04-01,2022-07-01,Quarter,182.36
12,2022-01-13,2022-07-01,2022-10-01,Quarter,185.3
13,2022-01-13,2022-10-03,2022-12-31,Quarter,274.11
14,2022-01-13,2023-01-02,2023-04-01,Quarter,302.12
15,2022-01-13,2023-04-03,2023-07-01,Quarter,128.38
16,2022-01-13,2022-01-10,2022-01-15,Week,269.93
17,2022-01-13,2022-01-17,2022-01-22,Week,267.53
18,2022-01-13,2022-01-24,2022-01-29,Week,277.3
19,2022-01-13,2022-01-31,2022-02-05,Week,323.0
20,2022-01-13,2022-02-07,2022-02-12,Week,347.2
21,2022-01-13,2023-01-02,2023-12-30,Year,192.08
22,2022-01-13,2024-01-01,2025-01-01,Year,150.2
23,2022-01-13,2025-01-01,2026-01-01,Year,125.56
