,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-03-30,2016-03-30,2016-03-30,Day,29.69
1,2016-03-30,2016-03-31,2016-03-31,Day,28.19
2,2016-03-30,2016-04-01,2016-04-01,Day,29.75
3,2016-03-30,2016-04-02,2016-04-02,Day,24.29
4,2016-03-30,2016-03-01,2016-03-31,Month,27.1
5,2016-03-30,2016-04-01,2016-04-30,Month,26.16
6,2016-03-30,2016-05-01,2016-05-31,Month,22.21
7,2016-03-30,2016-06-01,2016-06-30,Month,22.73
8,2016-03-30,2016-07-01,2016-07-31,Month,23.6
9,2016-03-30,2016-07-01,2016-09-30,Quarter,23.1
10,2016-03-30,2016-10-01,2016-12-31,Quarter,29.99
11,2016-03-30,2017-01-01,2017-03-31,Quarter,30.86
12,2016-03-30,2017-04-01,2017-06-30,Quarter,23.05
13,2016-03-30,2017-07-01,2017-09-30,Quarter,22.02
14,2016-03-30,2017-10-01,2017-12-31,Quarter,29.97
15,2016-03-30,2016-03-28,2016-04-03,Week,23.76
16,2016-03-30,2016-04-04,2016-04-10,Week,25.75
17,2016-03-30,2016-04-11,2016-04-17,Week,27.88
18,2016-03-30,2016-04-18,2016-04-24,Week,25.75
19,2016-03-30,2016-04-25,2016-05-01,Week,24.5
20,2016-03-30,2016-04-02,2016-04-03,Weekend,21.13
21,2016-03-30,2016-04-09,2016-04-10,Weekend,0.01
22,2016-03-30,2017-01-01,2018-01-01,Year,26.46
23,2016-03-30,2018-01-01,2019-01-01,Year,26.36
24,2016-03-30,2019-01-01,2019-12-31,Year,26.43
