,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-11-26,2020-11-26,2020-11-27,Day,64.09
1,2020-11-26,2020-11-27,2020-11-28,Day,70.71
2,2020-11-26,2020-11-28,2020-11-29,Day,45.0
3,2020-11-26,2020-11-29,2020-11-30,Day,43.0
4,2020-11-26,2020-11-30,2020-12-01,Day,76.35
5,2020-11-26,2020-12-01,2020-12-02,Day,67.67
6,2020-11-26,2020-12-02,2020-12-03,Day,69.68
7,2020-11-26,2020-11-02,2020-12-01,Month,49.83
8,2020-11-26,2020-12-01,2021-01-01,Month,58.19
9,2020-11-26,2021-01-01,2021-01-30,Month,63.84
10,2020-11-26,2021-02-01,2021-02-27,Month,72.29
11,2020-11-26,2021-01-01,2021-04-01,Quarter,64.87
12,2020-11-26,2021-04-01,2021-07-01,Quarter,43.51
13,2020-11-26,2021-07-01,2021-10-01,Quarter,46.71
14,2020-11-26,2021-10-01,2022-01-01,Quarter,67.88
15,2020-11-26,2022-01-03,2022-04-01,Quarter,74.24
16,2020-11-26,2022-07-01,2022-10-01,Quarter,49.09
17,2020-11-26,2020-11-23,2020-11-28,Week,58.7
18,2020-11-26,2020-11-30,2020-12-05,Week,66.08
19,2020-11-26,2020-12-07,2020-12-12,Week,63.0
20,2020-11-26,2020-12-14,2020-12-19,Week,60.0
21,2020-11-26,2020-12-21,2020-12-26,Week,51.4
22,2020-11-26,2021-01-01,2022-01-01,Year,55.72
23,2020-11-26,2022-01-03,2022-12-31,Year,60.39
24,2020-11-26,2023-01-02,2023-12-30,Year,62.89
25,2020-11-26,2024-01-01,2025-01-01,Year,63.18
