,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-07-06,2023-07-06,2023-07-07,Day,100.30
1,2023-07-06,2023-07-07,2023-07-08,Day,85.03
2,2023-07-06,2023-07-08,2023-07-09,Day,79.90
3,2023-07-06,2023-07-09,2023-07-10,Day,57.48
4,2023-07-06,2023-07-10,2023-07-11,Day,90.50
5,2023-07-06,2023-07-11,2023-07-12,Day,90.50
6,2023-07-06,2023-07-12,2023-07-13,Day,90.50
7,2023-07-06,2023-07-03,2023-08-01,Month,91.19
8,2023-07-06,2023-08-01,2023-09-01,Month,97.00
9,2023-07-06,2023-09-01,2023-10-01,Month,115.85
10,2023-07-06,2023-10-02,2023-11-01,Month,130.00
11,2023-07-06,2023-11-01,2023-12-01,Month,263.02
12,2023-07-06,2023-12-01,2024-01-01,Month,288.90
13,2023-07-06,2023-10-02,2024-01-01,Quarter,226.36
14,2023-07-06,2024-01-01,2024-04-01,Quarter,442.85
15,2023-07-06,2024-04-01,2024-07-01,Quarter,136.02
16,2023-07-06,2024-07-01,2024-10-01,Quarter,151.77
17,2023-07-06,2024-10-01,2025-01-01,Quarter,284.13
18,2023-07-06,2025-01-01,2025-04-01,Quarter,335.50
19,2023-07-06,2023-07-03,2023-07-08,Week,80.03
20,2023-07-06,2023-07-10,2023-07-15,Week,90.50
21,2023-07-06,2023-07-17,2023-07-22,Week,94.48
22,2023-07-06,2023-07-24,2023-07-29,Week,97.30
23,2023-07-06,2023-07-31,2023-08-05,Week,106.84
24,2023-07-06,2024-01-01,2025-01-01,Year,253.42
25,2023-07-06,2025-01-01,2026-01-01,Year,214.82
26,2023-07-06,2026-01-01,2027-01-01,Year,156.83
27,2023-07-06,2027-01-01,2028-01-01,Year,130.50
