,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-11-20,2015-11-02,2015-11-30,Month,51.58
1,2015-11-20,2015-12-01,2015-12-31,Month,47.95
2,2015-11-20,2016-01-01,2016-01-29,Month,51.0
3,2015-11-20,2016-02-01,2016-02-29,Month,51.7
4,2015-11-20,2016-01-01,2016-03-31,Quarter,49.49
5,2015-11-20,2016-04-01,2016-06-30,Quarter,39.43
6,2015-11-20,2016-07-01,2016-09-30,Quarter,39.67
7,2015-11-20,2016-10-03,2016-12-30,Quarter,50.49
8,2015-11-20,2015-11-23,2015-11-27,Week,64.0
9,2015-11-20,2015-11-30,2015-12-04,Week,52.5
10,2015-11-20,2015-12-07,2015-12-11,Week,52.5
11,2015-11-20,2015-12-14,2015-12-18,Week,52.0
12,2015-11-20,2016-01-01,2016-12-31,Year,44.75
13,2015-11-20,2017-01-02,2017-12-30,Year,45.63
14,2015-11-20,2018-01-01,2019-01-01,Year,45.75
