,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-12-29,2021-12-29,2021-12-30,Day,155.6
1,2021-12-29,2021-12-30,2021-12-31,Day,105.74
2,2021-12-29,2021-12-31,2022-01-01,Day,95.08
3,2021-12-29,2022-01-01,2022-01-02,Day,101.53
4,2021-12-29,2022-01-02,2022-01-03,Day,85.37
5,2021-12-29,2022-01-03,2022-01-04,Day,222.64
6,2021-12-29,2022-01-04,2022-01-05,Day,232.78
7,2021-12-29,2021-12-01,2022-01-01,Month,273.87
8,2021-12-29,2022-01-01,2022-02-01,Month,296.87
9,2021-12-29,2022-02-01,2022-03-01,Month,522.37
10,2021-12-29,2022-03-01,2022-04-01,Month,276.37
11,2021-12-29,2022-04-01,2022-05-01,Month,223.66
12,2021-12-29,2022-05-01,2022-06-01,Month,167.88
13,2021-12-29,2022-06-01,2022-07-01,Month,186.68
14,2021-12-29,2022-01-01,2022-04-01,Quarter,360.0
15,2021-12-29,2022-04-01,2022-07-01,Quarter,192.47
16,2021-12-29,2022-07-01,2022-10-01,Quarter,194.76
17,2021-12-29,2022-10-01,2023-01-01,Quarter,252.76
18,2021-12-29,2023-01-01,2023-04-01,Quarter,252.2
19,2021-12-29,2023-04-01,2023-07-01,Quarter,78.48
20,2021-12-29,2023-07-01,2023-10-01,Quarter,78.5
21,2021-12-29,2023-10-01,2024-01-01,Quarter,107.0
22,2021-12-29,2021-12-27,2022-01-03,Week,115.15
23,2021-12-29,2022-01-03,2022-01-10,Week,195.0
24,2021-12-29,2022-01-10,2022-01-17,Week,250.19
25,2021-12-29,2022-01-17,2022-01-24,Week,319.57
26,2021-12-29,2022-01-24,2022-01-31,Week,425.9
27,2021-12-29,2022-01-01,2022-01-03,Weekend,93.45
28,2021-12-29,2022-01-01,2023-01-01,Year,249.54
29,2021-12-29,2023-01-01,2024-01-01,Year,128.49
30,2021-12-29,2024-01-01,2025-01-01,Year,89.08
31,2021-12-29,2025-01-01,2026-01-01,Year,86.88
32,2021-12-29,2027-01-01,2028-01-01,Year,90.26
