,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-10-23,2019-10-23,2019-10-23,Day,44.47
1,2019-10-23,2019-10-24,2019-10-24,Day,39.2
2,2019-10-23,2019-10-25,2019-10-25,Day,36.96
3,2019-10-23,2019-10-26,2019-10-26,Day,29.59
4,2019-10-23,2019-10-27,2019-10-27,Day,28.92
5,2019-10-23,2019-10-28,2019-10-28,Day,45.67
6,2019-10-23,2019-10-29,2019-10-29,Day,49.69
7,2019-10-23,2019-10-01,2019-10-31,Month,38.63
8,2019-10-23,2019-11-01,2019-11-30,Month,52.64
9,2019-10-23,2019-12-01,2019-12-31,Month,53.71
10,2019-10-23,2020-01-01,2020-01-31,Month,63.02
11,2019-10-23,2020-02-01,2020-02-29,Month,62.67
12,2019-10-23,2020-03-01,2020-03-31,Month,49.53
13,2019-10-23,2020-04-01,2020-04-30,Month,45.03
14,2019-10-23,2020-01-01,2020-03-31,Quarter,58.32
15,2019-10-23,2020-04-01,2020-06-30,Quarter,42.16
16,2019-10-23,2020-07-01,2020-09-30,Quarter,43.05
17,2019-10-23,2020-10-01,2020-12-31,Quarter,57.42
18,2019-10-23,2021-01-01,2021-03-31,Quarter,59.53
19,2019-10-23,2021-04-01,2021-06-30,Quarter,40.03
20,2019-10-23,2021-07-01,2021-09-30,Quarter,40.94
21,2019-10-23,2019-10-21,2019-10-27,Week,38.69
22,2019-10-23,2019-10-28,2019-11-03,Week,45.05
23,2019-10-23,2019-11-04,2019-11-10,Week,49.96
24,2019-10-23,2019-11-11,2019-11-17,Week,52.88
25,2019-10-23,2019-11-18,2019-11-24,Week,56.19
26,2019-10-23,2019-10-26,2019-10-27,Weekend,29.25
27,2019-10-23,2019-11-02,2019-11-03,Weekend,37.13
28,2019-10-23,2020-01-01,2020-12-31,Year,50.24
29,2019-10-23,2021-01-01,2021-12-31,Year,48.72
30,2019-10-23,2022-01-01,2022-12-31,Year,47.8
