,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-02-21,2017-02-21,2017-02-21,Day,50.34
1,2017-02-21,2017-02-22,2017-02-22,Day,47.61
2,2017-02-21,2017-02-23,2017-02-23,Day,45.75
3,2017-02-21,2017-02-24,2017-02-24,Day,48.38
4,2017-02-21,2017-02-01,2017-02-28,Month,51.64
5,2017-02-21,2017-03-01,2017-03-31,Month,45.93
6,2017-02-21,2017-04-01,2017-04-30,Month,38.61
7,2017-02-21,2017-05-01,2017-05-31,Month,33.0
8,2017-02-21,2017-06-01,2017-06-30,Month,33.15
9,2017-02-21,2017-04-01,2017-06-30,Quarter,34.9
10,2017-02-21,2017-07-01,2017-09-30,Quarter,33.45
11,2017-02-21,2017-10-01,2017-12-31,Quarter,43.15
12,2017-02-21,2018-01-01,2018-03-31,Quarter,44.3
13,2017-02-21,2018-10-01,2018-12-31,Quarter,41.83
14,2017-02-21,2017-02-20,2017-02-26,Week,46.69
15,2017-02-21,2017-02-27,2017-03-05,Week,47.0
16,2017-02-21,2017-03-06,2017-03-12,Week,49.0
17,2017-02-21,2017-03-13,2017-03-19,Week,47.25
18,2017-02-21,2017-03-20,2017-03-26,Week,44.5
19,2017-02-21,2017-02-25,2017-02-26,Weekend,41.0
20,2017-02-21,2017-03-04,2017-03-05,Weekend,0.01
21,2017-02-21,2018-01-01,2019-01-01,Year,36.27
22,2017-02-21,2019-01-01,2020-01-01,Year,35.93
23,2017-02-21,2020-01-01,2021-01-01,Year,36.8
