,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-10-18,2023-10-18,2023-10-19,Day,61.50
1,2023-10-18,2023-10-19,2023-10-20,Day,81.16
2,2023-10-18,2023-10-20,2023-10-21,Day,64.00
3,2023-10-18,2023-10-21,2023-10-22,Day,38.72
4,2023-10-18,2023-10-22,2023-10-23,Day,50.16
5,2023-10-18,2023-10-23,2023-10-24,Day,100.06
6,2023-10-18,2023-10-24,2023-10-25,Day,100.06
7,2023-10-18,2023-10-01,2023-11-01,Month,83.04
8,2023-10-18,2023-11-01,2023-12-01,Month,119.02
9,2023-10-18,2023-12-01,2024-01-01,Month,131.61
10,2023-10-18,2024-01-01,2024-02-01,Month,157.95
11,2023-10-18,2024-02-01,2024-03-01,Month,166.10
12,2023-10-18,2024-03-01,2024-04-01,Month,137.89
13,2023-10-18,2024-04-01,2024-05-01,Month,127.28
14,2023-10-18,2024-01-01,2024-04-01,Quarter,153.72
15,2023-10-18,2024-04-01,2024-07-01,Quarter,118.56
16,2023-10-18,2024-07-01,2024-10-01,Quarter,125.28
17,2023-10-18,2024-10-01,2025-01-01,Quarter,170.19
18,2023-10-18,2025-01-01,2025-04-01,Quarter,172.00
19,2023-10-18,2025-04-01,2025-07-01,Quarter,93.17
20,2023-10-18,2025-07-01,2025-10-01,Quarter,96.06
21,2023-10-18,2025-10-01,2026-01-01,Quarter,137.00
22,2023-10-18,2023-10-16,2023-10-23,Week,77.40
23,2023-10-18,2023-10-23,2023-10-30,Week,89.90
24,2023-10-18,2023-10-30,2023-11-06,Week,92.85
25,2023-10-18,2023-11-06,2023-11-13,Week,109.30
26,2023-10-18,2023-11-13,2023-11-20,Week,125.59
27,2023-10-18,2023-10-21,2023-10-23,Weekend,44.44
28,2023-10-18,2023-10-28,2023-10-30,Weekend,61.00
29,2023-10-18,2024-01-01,2025-01-01,Year,141.97
30,2023-10-18,2025-01-01,2026-01-01,Year,124.38
31,2023-10-18,2026-01-01,2027-01-01,Year,107.00
32,2023-10-18,2027-01-01,2028-01-01,Year,93.45
33,2023-10-18,2028-01-01,2029-01-01,Year,81.78
