,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-01-14,2020-01-14,2020-01-14,Day,37.35
1,2020-01-14,2020-01-15,2020-01-15,Day,37.49
2,2020-01-14,2020-01-16,2020-01-16,Day,41.75
3,2020-01-14,2020-01-17,2020-01-17,Day,38.25
4,2020-01-14,2020-01-18,2020-01-18,Day,36.47
5,2020-01-14,2020-01-19,2020-01-19,Day,31.39
6,2020-01-14,2020-01-20,2020-01-20,Day,48.51
7,2020-01-14,2020-01-01,2020-01-31,Month,44.29
8,2020-01-14,2020-02-03,2020-02-28,Month,49.52
9,2020-01-14,2020-03-02,2020-03-31,Month,45.72
10,2020-01-14,2020-04-01,2020-04-30,Month,40.85
11,2020-01-14,2020-04-01,2020-06-30,Quarter,39.21
12,2020-01-14,2020-07-01,2020-09-30,Quarter,43.71
13,2020-01-14,2020-10-01,2020-12-31,Quarter,65.5
14,2020-01-14,2021-01-01,2021-03-31,Quarter,67.38
15,2020-01-14,2021-04-01,2021-06-30,Quarter,45.34
16,2020-01-14,2021-07-01,2021-09-30,Quarter,48.96
17,2020-01-14,2020-01-13,2020-01-17,Week,40.27
18,2020-01-14,2020-01-20,2020-01-24,Week,48.92
19,2020-01-14,2020-01-27,2020-01-31,Week,45.54
20,2020-01-14,2020-02-03,2020-02-07,Week,47.29
21,2020-01-14,2020-02-10,2020-02-14,Week,49.5
22,2020-01-14,2021-01-01,2021-12-31,Year,57.72
23,2020-01-14,2022-01-03,2022-12-30,Year,59.67
24,2020-01-14,2023-01-02,2023-12-29,Year,59.79
