,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-07-24,2020-07-24,2020-07-25,Day,36.72
1,2020-07-24,2020-07-25,2020-07-26,Day,25.74
2,2020-07-24,2020-07-26,2020-07-27,Day,20.2
3,2020-07-24,2020-07-27,2020-07-28,Day,38.79
4,2020-07-24,2020-07-28,2020-07-29,Day,37.24
5,2020-07-24,2020-07-29,2020-07-30,Day,38.0
6,2020-07-24,2020-07-30,2020-07-31,Day,38.38
7,2020-07-24,2020-07-01,2020-08-01,Month,39.27
8,2020-07-24,2020-08-03,2020-09-01,Month,37.13
9,2020-07-24,2020-09-01,2020-10-01,Month,45.01
10,2020-07-24,2020-10-01,2020-10-31,Month,53.26
11,2020-07-24,2020-10-01,2021-01-01,Quarter,71.63
12,2020-07-24,2021-01-01,2021-04-01,Quarter,74.09
13,2020-07-24,2021-04-01,2021-07-01,Quarter,42.48
14,2020-07-24,2021-07-01,2021-10-01,Quarter,43.81
15,2020-07-24,2021-10-01,2022-01-01,Quarter,75.47
16,2020-07-24,2022-01-03,2022-04-01,Quarter,77.29
17,2020-07-24,2022-07-01,2022-10-01,Quarter,48.56
18,2020-07-24,2020-07-20,2020-07-25,Week,39.48
19,2020-07-24,2020-07-27,2020-08-01,Week,38.08
20,2020-07-24,2020-08-03,2020-08-08,Week,35.13
21,2020-07-24,2020-08-10,2020-08-15,Week,35.25
22,2020-07-24,2020-08-17,2020-08-22,Week,33.73
23,2020-07-24,2021-01-01,2022-01-01,Year,58.91
24,2020-07-24,2022-01-03,2022-12-31,Year,62.32
25,2020-07-24,2023-01-02,2023-12-30,Year,63.96
