,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-12-22,2021-12-22,2021-12-23,Day,452.94
1,2021-12-22,2021-12-23,2021-12-24,Day,416.44
2,2021-12-22,2021-12-24,2021-12-25,Day,373.33
3,2021-12-22,2021-12-25,2021-12-26,Day,280.28
4,2021-12-22,2021-12-26,2021-12-27,Day,291.38
5,2021-12-22,2021-12-27,2021-12-28,Day,317.96
6,2021-12-22,2021-12-28,2021-12-29,Day,353.81
7,2021-12-22,2021-12-01,2022-01-01,Month,317.47
8,2021-12-22,2022-01-01,2022-02-01,Month,698.71
9,2021-12-22,2022-02-01,2022-03-01,Month,1025.15
10,2021-12-22,2022-03-01,2022-04-01,Month,530.71
11,2021-12-22,2022-04-01,2022-05-01,Month,283.75
12,2021-12-22,2022-05-01,2022-06-01,Month,260.39
13,2021-12-22,2022-06-01,2022-07-01,Month,279.54
14,2021-12-22,2022-01-01,2022-04-01,Quarter,742.5
15,2021-12-22,2022-04-01,2022-07-01,Quarter,274.4
16,2021-12-22,2022-07-01,2022-10-01,Quarter,277.0
17,2021-12-22,2022-10-01,2023-01-01,Quarter,342.1
18,2021-12-22,2023-01-01,2023-04-01,Quarter,317.92
19,2021-12-22,2023-04-01,2023-07-01,Quarter,83.9
20,2021-12-22,2023-07-01,2023-10-01,Quarter,83.9
21,2021-12-22,2023-10-01,2024-01-01,Quarter,117.3
22,2021-12-22,2021-12-20,2021-12-27,Week,377.05
23,2021-12-22,2021-12-27,2022-01-03,Week,330.0
24,2021-12-22,2022-01-03,2022-01-10,Week,541.55
25,2021-12-22,2022-01-10,2022-01-17,Week,740.19
26,2021-12-22,2022-01-17,2022-01-24,Week,828.14
27,2021-12-22,2021-12-25,2021-12-27,Weekend,285.83
28,2021-12-22,2022-01-01,2022-01-03,Weekend,242.33
29,2021-12-22,2022-01-01,2023-01-01,Year,407.5
30,2021-12-22,2023-01-01,2024-01-01,Year,150.0
31,2021-12-22,2024-01-01,2025-01-01,Year,95.5
32,2021-12-22,2025-01-01,2026-01-01,Year,90.73
33,2021-12-22,2027-01-01,2028-01-01,Year,90.79
