,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-07-27,2015-07-01,2015-07-31,Month,46.24
1,2015-07-27,2015-08-03,2015-08-31,Month,37.5
2,2015-07-27,2015-09-01,2015-09-30,Month,46.13
3,2015-07-27,2015-10-01,2015-10-30,Month,52.7
4,2015-07-27,2015-10-01,2015-12-31,Quarter,55.75
5,2015-07-27,2016-01-01,2016-03-31,Quarter,55.96
6,2015-07-27,2016-04-01,2016-06-30,Quarter,39.5
7,2015-07-27,2016-07-01,2016-09-30,Quarter,41.46
8,2015-07-27,2015-07-20,2015-07-24,Week,53.43
9,2015-07-27,2015-07-27,2015-07-31,Week,32.88
10,2015-07-27,2015-08-03,2015-08-07,Week,40.5
11,2015-07-27,2015-08-10,2015-08-14,Week,33.25
12,2015-07-27,2015-08-17,2015-08-21,Week,35.0
13,2015-07-27,2015-08-24,2015-08-28,Week,40.25
14,2015-07-27,2016-01-01,2016-12-31,Year,48.34
15,2015-07-27,2017-01-02,2017-12-30,Year,48.14
16,2015-07-27,2018-01-01,2019-01-01,Year,48.63
