,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-08-29,2016-08-27,2016-08-27,Day,32.74
1,2016-08-29,2016-08-28,2016-08-28,Day,27.53
2,2016-08-29,2016-08-29,2016-08-29,Day,40.45
3,2016-08-29,2016-08-30,2016-08-30,Day,39.88
4,2016-08-29,2016-08-01,2016-08-31,Month,29.65
5,2016-08-29,2016-09-01,2016-09-30,Month,34.75
6,2016-08-29,2016-10-01,2016-10-31,Month,37.5
7,2016-08-29,2016-11-01,2016-11-30,Month,39.75
8,2016-08-29,2016-10-01,2016-12-31,Quarter,38.35
9,2016-08-29,2017-01-01,2017-03-31,Quarter,39.82
10,2016-08-29,2017-04-01,2017-06-30,Quarter,24.69
11,2016-08-29,2017-07-01,2017-09-30,Quarter,25.65
12,2016-08-29,2017-10-01,2017-12-31,Quarter,36.34
13,2016-08-29,2018-01-01,2018-03-31,Quarter,38.61
14,2016-08-29,2016-08-22,2016-08-28,Week,32.81
15,2016-08-29,2016-08-29,2016-09-04,Week,36.73
16,2016-08-29,2016-09-05,2016-09-11,Week,35.25
17,2016-08-29,2016-09-12,2016-09-18,Week,34.75
18,2016-08-29,2016-09-19,2016-09-25,Week,34.5
19,2016-08-29,2016-09-26,2016-10-02,Week,34.5
20,2016-08-29,2016-08-27,2016-08-28,Weekend,30.14
21,2016-08-29,2016-09-03,2016-09-04,Weekend,0.01
22,2016-08-29,2017-01-01,2018-01-01,Year,31.6
23,2016-08-29,2018-01-01,2019-01-01,Year,30.9
24,2016-08-29,2019-01-01,2019-12-31,Year,31.05
25,2016-08-29,2020-01-01,2020-12-31,Year,32.42
