,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-01-27,2023-01-27,2023-01-28,Day,171.10
1,2023-01-27,2023-01-28,2023-01-29,Day,146.71
2,2023-01-27,2023-01-29,2023-01-30,Day,142.79
3,2023-01-27,2023-01-30,2023-01-31,Day,139.23
4,2023-01-27,2023-01-31,2023-02-01,Day,155.30
5,2023-01-27,2023-02-01,2023-02-02,Day,130.82
6,2023-01-27,2023-02-02,2023-02-03,Day,137.70
7,2023-01-27,2023-01-01,2023-02-01,Month,131.15
8,2023-01-27,2023-02-01,2023-03-01,Month,150.90
9,2023-01-27,2023-03-01,2023-04-01,Month,145.19
10,2023-01-27,2023-04-01,2023-05-01,Month,145.10
11,2023-01-27,2023-05-01,2023-06-01,Month,139.87
12,2023-01-27,2023-06-01,2023-07-01,Month,149.14
13,2023-01-27,2023-07-01,2023-08-01,Month,155.92
14,2023-01-27,2023-04-01,2023-07-01,Quarter,144.65
15,2023-01-27,2023-07-01,2023-10-01,Quarter,155.39
16,2023-01-27,2023-10-01,2024-01-01,Quarter,226.57
17,2023-01-27,2024-01-01,2024-04-01,Quarter,257.70
18,2023-01-27,2024-04-01,2024-07-01,Quarter,136.54
19,2023-01-27,2024-07-01,2024-10-01,Quarter,131.44
20,2023-01-27,2024-10-01,2025-01-01,Quarter,210.03
21,2023-01-27,2025-01-01,2025-04-01,Quarter,225.20
22,2023-01-27,2025-04-01,2025-07-01,Quarter,88.59
23,2023-01-27,2025-07-01,2025-10-01,Quarter,88.59
24,2023-01-27,2023-01-23,2023-01-29,Week,175.38
25,2023-01-27,2023-01-30,2023-02-06,Week,135.25
26,2023-01-27,2023-02-06,2023-02-13,Week,143.00
27,2023-01-27,2023-02-13,2023-02-20,Week,147.78
28,2023-01-27,2023-02-20,2023-02-27,Week,159.00
29,2023-01-27,2023-01-28,2023-01-29,Weekend,144.75
30,2023-01-27,2023-02-04,2023-02-06,Weekend,127.50
31,2023-01-27,2024-01-01,2025-01-01,Year,183.85
32,2023-01-27,2025-01-01,2026-01-01,Year,135.88
33,2023-01-27,2026-01-01,2027-01-01,Year,119.03
34,2023-01-27,2027-01-01,2028-01-01,Year,113.76
35,2023-01-27,2028-01-01,2029-01-01,Year,102.50
