,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-10-22,2020-10-22,2020-10-23,Day,44.02
1,2020-10-22,2020-10-23,2020-10-24,Day,46.68
2,2020-10-22,2020-10-24,2020-10-25,Day,30.06
3,2020-10-22,2020-10-25,2020-10-26,Day,26.14
4,2020-10-22,2020-10-26,2020-10-27,Day,45.75
5,2020-10-22,2020-10-27,2020-10-28,Day,43.9
6,2020-10-22,2020-10-28,2020-10-29,Day,44.79
7,2020-10-22,2020-10-01,2020-11-01,Month,39.28
8,2020-10-22,2020-11-01,2020-12-01,Month,47.48
9,2020-10-22,2020-12-01,2021-01-01,Month,49.67
10,2020-10-22,2021-01-01,2021-02-01,Month,53.6
11,2020-10-22,2021-02-01,2021-03-01,Month,53.89
12,2020-10-22,2021-03-01,2021-04-01,Month,44.08
13,2020-10-22,2021-04-01,2021-05-01,Month,37.22
14,2020-10-22,2021-01-01,2021-04-01,Quarter,50.41
15,2020-10-22,2021-04-01,2021-07-01,Quarter,35.42
16,2020-10-22,2021-07-01,2021-10-01,Quarter,37.0
17,2020-10-22,2021-10-01,2022-01-01,Quarter,50.29
18,2020-10-22,2022-01-01,2022-04-01,Quarter,53.57
19,2020-10-22,2022-04-01,2022-07-01,Quarter,35.44
20,2020-10-22,2022-07-01,2022-10-01,Quarter,37.04
21,2020-10-22,2022-10-01,2023-01-01,Quarter,50.7
22,2020-10-22,2020-10-19,2020-10-26,Week,38.47
23,2020-10-22,2020-10-26,2020-11-02,Week,40.7
24,2020-10-22,2020-11-02,2020-11-09,Week,44.07
25,2020-10-22,2020-11-09,2020-11-16,Week,45.38
26,2020-10-22,2020-11-16,2020-11-23,Week,51.13
27,2020-10-22,2020-10-24,2020-10-26,Weekend,28.06
28,2020-10-22,2021-01-01,2022-01-01,Year,43.26
29,2020-10-22,2022-01-01,2023-01-01,Year,44.16
30,2020-10-22,2023-01-01,2024-01-01,Year,45.57
31,2020-10-22,2024-01-01,2025-01-01,Year,47.4
