,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-08-24,2018-08-23,2018-08-23,Day,65.07
1,2018-08-24,2018-08-24,2018-08-24,Day,65.07
2,2018-08-24,2018-08-25,2018-08-25,Day,60.67
3,2018-08-24,2018-08-26,2018-08-26,Day,49.27
4,2018-08-24,2018-07-31,2018-08-30,Month,65.6
5,2018-08-24,2018-08-01,2018-08-31,Month,65.6
6,2018-08-24,2018-09-03,2018-09-28,Month,73.75
7,2018-08-24,2018-10-01,2018-10-31,Month,82.72
8,2018-08-24,2018-11-01,2018-11-30,Month,88.97
9,2018-08-24,2018-10-01,2018-12-31,Quarter,85.75
10,2018-08-24,2019-01-01,2019-03-29,Quarter,82.82
11,2018-08-24,2019-04-01,2019-06-28,Quarter,54.97
12,2018-08-24,2019-07-01,2019-09-30,Quarter,55.11
13,2018-08-24,2019-10-01,2019-12-31,Quarter,77.9
14,2018-08-24,2018-08-27,2018-08-31,Week,74.13
15,2018-08-24,2018-09-03,2018-09-07,Week,74.82
16,2018-08-24,2018-09-09,2018-09-13,Week,73.13
17,2018-08-24,2018-09-10,2018-09-14,Week,73.13
18,2018-08-24,2018-09-16,2018-09-21,Week,73.5
19,2018-08-24,2018-09-17,2018-09-21,Week,73.5
20,2018-08-24,2018-08-25,2018-08-26,Weekend,0.01
21,2018-08-24,2019-01-01,2019-12-31,Year,67.63
22,2018-08-24,2020-01-01,2020-12-31,Year,64.58
23,2018-08-24,2021-01-01,2021-12-31,Year,62.28
24,2018-08-24,2022-01-03,2022-12-30,Year,63.2
