,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-05-25,2018-05-25,2018-05-25,Day,42.78
1,2018-05-25,2018-05-26,2018-05-26,Day,33.69
2,2018-05-25,2018-05-27,2018-05-27,Day,24.75
3,2018-05-25,2018-05-28,2018-05-28,Day,44.0
4,2018-05-25,2018-05-30,2018-05-30,Day,0.0
5,2018-05-25,2018-05-01,2018-05-31,Month,32.98
6,2018-05-25,2018-06-01,2018-06-30,Month,39.88
7,2018-05-25,2018-07-01,2018-07-31,Month,44.35
8,2018-05-25,2018-07-31,2018-08-30,Month,38.95
9,2018-05-25,2018-08-01,2018-08-31,Month,38.95
10,2018-05-25,2018-09-01,2018-09-30,Month,45.79
11,2018-05-25,2018-10-01,2018-10-31,Month,52.68
12,2018-05-25,2018-11-01,2018-11-30,Month,62.05
13,2018-05-25,2018-07-01,2018-09-30,Quarter,43.0
14,2018-05-25,2018-10-01,2018-12-31,Quarter,58.81
15,2018-05-25,2019-01-01,2019-03-31,Quarter,58.89
16,2018-05-25,2019-04-01,2019-06-30,Quarter,37.65
17,2018-05-25,2019-07-01,2019-09-30,Quarter,38.7
18,2018-05-25,2019-10-01,2019-12-31,Quarter,51.77
19,2018-05-25,2018-05-21,2018-05-27,Week,35.08
20,2018-05-25,2018-05-28,2018-06-03,Week,38.38
21,2018-05-25,2018-06-04,2018-06-10,Week,38.75
22,2018-05-25,2018-06-11,2018-06-17,Week,39.0
23,2018-05-25,2018-06-18,2018-06-24,Week,40.0
24,2018-05-25,2018-05-26,2018-05-27,Weekend,29.22
25,2018-05-25,2018-06-02,2018-06-03,Weekend,24.0
26,2018-05-25,2019-01-01,2019-12-31,Year,46.71
27,2018-05-25,2020-01-01,2020-12-31,Year,43.79
28,2018-05-25,2021-01-01,2021-12-31,Year,42.95
