,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-07-03,2024-07-03,2024-07-04,Day,35.25
1,2024-07-03,2024-07-04,2024-07-05,Day,4.04
2,2024-07-03,2024-07-05,2024-07-06,Day,17.00
3,2024-07-03,2024-07-06,2024-07-07,Day,0.48
4,2024-07-03,2024-07-07,2024-07-08,Day,1.10
5,2024-07-03,2024-07-08,2024-07-09,Day,54.25
6,2024-07-03,2024-07-09,2024-07-10,Day,54.25
7,2024-07-03,2024-07-10,2024-07-11,Day,54.25
8,2024-07-03,2024-07-11,2024-07-12,Day,54.25
9,2024-07-03,2024-07-12,2024-07-13,Day,54.25
10,2024-07-03,2024-07-13,2024-07-14,Day,4.95
11,2024-07-03,2024-07-14,2024-07-15,Day,3.63
12,2024-07-03,2024-07-01,2024-08-01,Month,45.80
13,2024-07-03,2024-08-01,2024-09-01,Month,47.78
14,2024-07-03,2024-09-02,2024-10-01,Month,68.20
15,2024-07-03,2024-10-01,2024-11-01,Month,78.59
16,2024-07-03,2024-11-01,2024-12-01,Month,120.15
17,2024-07-03,2024-10-01,2025-01-01,Quarter,107.63
18,2024-07-03,2025-01-01,2025-04-01,Quarter,125.96
19,2024-07-03,2025-04-01,2025-07-01,Quarter,57.81
20,2024-07-03,2025-07-01,2025-10-01,Quarter,67.71
21,2024-07-03,2025-10-01,2026-01-01,Quarter,112.08
22,2024-07-03,2026-01-01,2026-04-01,Quarter,117.41
23,2024-07-03,2026-04-01,2026-07-01,Quarter,54.04
24,2024-07-03,2026-07-01,2026-10-01,Quarter,58.83
25,2024-07-03,2026-10-01,2027-01-01,Quarter,99.42
26,2024-07-03,2027-01-01,2027-04-01,Quarter,104.54
27,2024-07-03,2024-07-01,2024-07-06,Week,26.37
28,2024-07-03,2024-07-08,2024-07-13,Week,54.25
29,2024-07-03,2024-07-15,2024-07-20,Week,52.00
30,2024-07-03,2024-07-22,2024-07-27,Week,49.50
31,2024-07-03,2024-07-29,2024-08-03,Week,47.50
32,2024-07-03,2025-01-01,2026-01-01,Year,90.75
33,2024-07-03,2026-01-01,2027-01-01,Year,82.27
34,2024-07-03,2027-01-01,2028-01-01,Year,81.60
35,2024-07-03,2028-01-03,2029-01-01,Year,77.23
