,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-07-12,2019-07-12,2019-07-12,Day,40.92
1,2019-07-12,2019-07-13,2019-07-13,Day,36.44
2,2019-07-12,2019-07-14,2019-07-14,Day,26.56
3,2019-07-12,2019-07-15,2019-07-15,Day,39.2
4,2019-07-12,2019-07-16,2019-07-16,Day,44.6
5,2019-07-12,2019-07-17,2019-07-17,Day,44.17
6,2019-07-12,2019-07-18,2019-07-18,Day,44.17
7,2019-07-12,2019-07-01,2019-07-31,Month,39.11
8,2019-07-12,2019-08-01,2019-08-31,Month,42.03
9,2019-07-12,2019-09-01,2019-09-30,Month,45.12
10,2019-07-12,2019-10-01,2019-10-31,Month,53.94
11,2019-07-12,2019-11-01,2019-11-30,Month,65.79
12,2019-07-12,2019-12-01,2019-12-31,Month,64.27
13,2019-07-12,2020-01-01,2020-01-31,Month,68.3
14,2019-07-12,2019-10-01,2019-12-31,Quarter,61.28
15,2019-07-12,2020-01-01,2020-03-31,Quarter,63.92
16,2019-07-12,2020-04-01,2020-06-30,Quarter,45.69
17,2019-07-12,2020-07-01,2020-09-30,Quarter,45.75
18,2019-07-12,2020-10-01,2020-12-31,Quarter,61.11
19,2019-07-12,2019-07-08,2019-07-14,Week,36.98
20,2019-07-12,2019-07-15,2019-07-21,Week,40.75
21,2019-07-12,2019-07-22,2019-07-28,Week,44.37
22,2019-07-12,2019-07-29,2019-08-04,Week,44.56
23,2019-07-12,2019-08-05,2019-08-11,Week,42.89
24,2019-07-12,2019-07-13,2019-07-14,Weekend,31.5
25,2019-07-12,2020-01-01,2020-12-31,Year,54.11
26,2019-07-12,2021-01-01,2021-12-31,Year,50.26
27,2019-07-12,2022-01-01,2022-12-31,Year,49.86
