,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-01-15,2018-01-13,2018-01-13,Day,42.79
1,2018-01-15,2018-01-14,2018-01-14,Day,38.57
2,2018-01-15,2018-01-15,2018-01-15,Day,46.78
3,2018-01-15,2018-01-16,2018-01-16,Day,42.78
4,2018-01-15,2018-01-01,2018-01-31,Month,45.89
5,2018-01-15,2018-02-01,2018-02-28,Month,60.12
6,2018-01-15,2018-03-01,2018-03-30,Month,50.69
7,2018-01-15,2018-04-02,2018-04-30,Month,46.49
8,2018-01-15,2018-05-01,2018-05-31,Month,39.08
9,2018-01-15,2018-06-01,2018-06-29,Month,42.09
10,2018-01-15,2018-04-02,2018-06-29,Quarter,42.45
11,2018-01-15,2018-07-02,2018-09-28,Quarter,42.53
12,2018-01-15,2018-10-01,2018-12-31,Quarter,61.53
13,2018-01-15,2019-01-01,2019-03-29,Quarter,64.53
14,2018-01-15,2018-01-08,2018-01-12,Week,51.64
15,2018-01-15,2018-01-15,2018-01-19,Week,43.45
16,2018-01-15,2018-01-22,2018-01-26,Week,51.5
17,2018-01-15,2018-01-29,2018-02-02,Week,53.85
18,2018-01-15,2018-02-05,2018-02-09,Week,60.8
19,2018-01-15,2018-02-12,2018-02-16,Week,60.75
20,2018-01-15,2018-01-13,2018-01-14,Weekend,40.68
21,2018-01-15,2018-01-20,2018-01-21,Weekend,0.01
22,2018-01-15,2019-01-01,2019-12-31,Year,51.65
23,2018-01-15,2020-01-01,2020-12-31,Year,52.5
24,2018-01-15,2021-01-01,2021-12-31,Year,53.83
