,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-12-14,2023-12-14,2023-12-15,Day,94.18
1,2023-12-14,2023-12-15,2023-12-16,Day,93.30
2,2023-12-14,2023-12-16,2023-12-17,Day,73.14
3,2023-12-14,2023-12-17,2023-12-18,Day,55.06
4,2023-12-14,2023-12-18,2023-12-19,Day,57.60
5,2023-12-14,2023-12-19,2023-12-20,Day,57.60
6,2023-12-14,2023-12-20,2023-12-21,Day,57.60
7,2023-12-14,2023-12-01,2024-01-01,Month,74.26
8,2023-12-14,2024-01-01,2024-02-01,Month,83.81
9,2023-12-14,2024-02-01,2024-03-01,Month,93.25
10,2023-12-14,2024-03-01,2024-04-01,Month,85.14
11,2023-12-14,2024-04-01,2024-05-01,Month,80.03
12,2023-12-14,2024-05-01,2024-06-01,Month,68.78
13,2023-12-14,2024-06-01,2024-07-01,Month,72.49
14,2023-12-14,2024-01-01,2024-04-01,Quarter,87.27
15,2023-12-14,2024-04-01,2024-07-01,Quarter,73.71
16,2023-12-14,2024-07-01,2024-10-01,Quarter,86.64
17,2023-12-14,2024-10-01,2025-01-01,Quarter,111.42
18,2023-12-14,2025-01-01,2025-04-01,Quarter,114.48
19,2023-12-14,2025-04-01,2025-07-01,Quarter,70.43
20,2023-12-14,2025-07-01,2025-10-01,Quarter,72.83
21,2023-12-14,2025-10-01,2026-01-01,Quarter,100.75
22,2023-12-14,2026-01-01,2026-04-01,Quarter,114.89
23,2023-12-14,2023-12-11,2023-12-18,Week,82.13
24,2023-12-14,2023-12-18,2023-12-25,Week,52.23
25,2023-12-14,2023-12-25,2024-01-01,Week,42.93
26,2023-12-14,2024-01-01,2024-01-08,Week,58.63
27,2023-12-14,2024-01-08,2024-01-15,Week,81.90
28,2023-12-14,2023-12-16,2023-12-18,Weekend,64.10
29,2023-12-14,2023-12-23,2023-12-25,Weekend,29.00
30,2023-12-14,2024-01-01,2025-01-01,Year,89.81
31,2023-12-14,2025-01-01,2026-01-01,Year,89.54
32,2023-12-14,2026-01-01,2027-01-01,Year,84.99
33,2023-12-14,2027-01-01,2028-01-01,Year,76.70
34,2023-12-14,2028-01-01,2029-01-01,Year,65.68
