,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-12-05,2024-12-05,2024-12-06,Day,108.43
1,2024-12-05,2024-12-06,2024-12-07,Day,87.28
2,2024-12-05,2024-12-07,2024-12-08,Day,41.87
3,2024-12-05,2024-12-08,2024-12-09,Day,37.13
4,2024-12-05,2024-12-09,2024-12-10,Day,87.63
5,2024-12-05,2024-12-10,2024-12-11,Day,153.98
6,2024-12-05,2024-12-11,2024-12-12,Day,175.46
7,2024-12-05,2024-12-12,2024-12-13,Day,158.31
8,2024-12-05,2024-12-13,2024-12-14,Day,145.33
9,2024-12-05,2024-12-14,2024-12-15,Day,93.59
10,2024-12-05,2024-12-15,2024-12-16,Day,82.79
11,2024-12-05,2024-12-01,2025-01-01,Month,96.10
12,2024-12-05,2025-01-01,2025-02-01,Month,101.12
13,2024-12-05,2025-02-01,2025-03-01,Month,107.64
14,2024-12-05,2025-03-01,2025-04-01,Month,83.14
15,2024-12-05,2025-04-01,2025-05-01,Month,65.04
16,2024-12-05,2025-05-01,2025-06-01,Month,48.11
17,2024-12-05,2025-06-01,2025-07-01,Month,52.13
18,2024-12-05,2025-01-01,2025-04-01,Quarter,96.96
19,2024-12-05,2025-04-01,2025-07-01,Quarter,55.02
20,2024-12-05,2025-07-01,2025-10-01,Quarter,64.96
21,2024-12-05,2025-10-01,2026-01-01,Quarter,84.32
22,2024-12-05,2026-01-01,2026-04-01,Quarter,93.46
23,2024-12-05,2026-04-01,2026-07-01,Quarter,42.55
24,2024-12-05,2026-07-01,2026-10-01,Quarter,49.14
25,2024-12-05,2026-10-01,2027-01-01,Quarter,76.03
26,2024-12-05,2027-01-01,2027-04-01,Quarter,88.39
27,2024-12-05,2027-04-01,2027-07-01,Quarter,40.43
28,2024-12-05,2024-12-02,2024-12-09,Week,95.52
29,2024-12-05,2024-12-09,2024-12-16,Week,128.16
30,2024-12-05,2024-12-16,2024-12-23,Week,98.63
31,2024-12-05,2024-12-23,2024-12-30,Week,68.00
32,2024-12-05,2024-12-30,2025-01-06,Week,73.88
33,2024-12-05,2024-12-07,2024-12-09,Weekend,39.50
34,2024-12-05,2024-12-14,2024-12-16,Weekend,88.19
35,2024-12-05,2025-01-01,2026-01-01,Year,75.25
36,2024-12-05,2026-01-01,2027-01-01,Year,65.20
37,2024-12-05,2027-01-01,2028-01-01,Year,61.97
38,2024-12-05,2028-01-01,2029-01-01,Year,61.85
39,2024-12-05,2029-01-01,2030-01-01,Year,62.26
40,2024-12-05,2030-01-01,2031-01-01,Year,62.98
41,2024-12-05,2031-01-01,2032-01-01,Year,63.78
42,2024-12-05,2032-01-01,2033-01-01,Year,63.78
43,2024-12-05,2033-01-01,2034-01-01,Year,64.50
44,2024-12-05,2034-01-01,2035-01-01,Year,65.12
