,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-04-04,2019-04-04,2019-04-04,Day,43.8
1,2019-04-04,2019-04-05,2019-04-05,Day,43.53
2,2019-04-04,2019-04-06,2019-04-06,Day,36.31
3,2019-04-04,2019-04-07,2019-04-07,Day,34.73
4,2019-04-04,2019-04-08,2019-04-08,Day,40.95
5,2019-04-04,2019-04-09,2019-04-09,Day,42.21
6,2019-04-04,2019-04-10,2019-04-10,Day,42.21
7,2019-04-04,2019-04-01,2019-04-30,Month,36.33
8,2019-04-04,2019-05-01,2019-05-31,Month,36.69
9,2019-04-04,2019-06-01,2019-06-30,Month,38.98
10,2019-04-04,2019-07-01,2019-07-31,Month,42.51
11,2019-04-04,2019-08-01,2019-08-31,Month,40.85
12,2019-04-04,2019-09-01,2019-09-30,Month,47.45
13,2019-04-04,2019-10-01,2019-10-31,Month,56.83
14,2019-04-04,2019-07-01,2019-09-30,Quarter,43.56
15,2019-04-04,2019-10-01,2019-12-31,Quarter,59.69
16,2019-04-04,2020-01-01,2020-03-31,Quarter,60.14
17,2019-04-04,2020-04-01,2020-06-30,Quarter,43.23
18,2019-04-04,2020-07-01,2020-09-30,Quarter,44.43
19,2019-04-04,2020-10-01,2020-12-31,Quarter,58.15
20,2019-04-04,2019-04-01,2019-04-07,Week,39.1
21,2019-04-04,2019-04-08,2019-04-14,Week,37.82
22,2019-04-04,2019-04-15,2019-04-21,Week,34.38
23,2019-04-04,2019-04-22,2019-04-28,Week,34.17
24,2019-04-04,2019-04-29,2019-05-05,Week,34.0
25,2019-04-04,2019-04-06,2019-04-07,Weekend,35.52
26,2019-04-04,2020-01-01,2020-12-31,Year,51.49
27,2019-04-04,2021-01-01,2021-12-31,Year,49.23
28,2019-04-04,2022-01-01,2022-12-31,Year,48.28
