,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-04-12,2018-04-12,2018-04-12,Day,51.76
1,2018-04-12,2018-04-13,2018-04-13,Day,48.68
2,2018-04-12,2018-04-14,2018-04-14,Day,36.04
3,2018-04-12,2018-04-15,2018-04-15,Day,28.9
4,2018-04-12,2018-04-02,2018-04-30,Month,42.66
5,2018-04-12,2018-05-01,2018-05-31,Month,38.78
6,2018-04-12,2018-06-01,2018-06-29,Month,42.75
7,2018-04-12,2018-07-02,2018-07-31,Month,44.88
8,2018-04-12,2018-07-02,2018-09-28,Quarter,45.02
9,2018-04-12,2018-10-01,2018-12-31,Quarter,65.35
10,2018-04-12,2019-01-01,2019-03-29,Quarter,67.98
11,2018-04-12,2019-04-01,2019-06-28,Quarter,43.36
12,2018-04-12,2018-04-09,2018-04-13,Week,48.23
13,2018-04-12,2018-04-16,2018-04-20,Week,42.5
14,2018-04-12,2018-04-23,2018-04-27,Week,41.4
15,2018-04-12,2018-04-30,2018-05-04,Week,38.25
16,2018-04-12,2018-05-07,2018-05-11,Week,35.18
17,2018-04-12,2018-04-14,2018-04-15,Weekend,32.47
18,2018-04-12,2018-04-21,2018-04-22,Weekend,0.01
19,2018-04-12,2019-01-01,2019-12-31,Year,53.6
20,2018-04-12,2020-01-01,2020-12-31,Year,54.0
21,2018-04-12,2021-01-01,2021-12-31,Year,54.65
