,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-10-25,2024-10-25,2024-10-26,Day,62.15
1,2024-10-25,2024-10-26,2024-10-27,Day,57.08
2,2024-10-25,2024-10-27,2024-10-28,Day,38.24
3,2024-10-25,2024-10-28,2024-10-29,Day,87.87
4,2024-10-25,2024-10-29,2024-10-30,Day,107.01
5,2024-10-25,2024-10-30,2024-10-31,Day,108.75
6,2024-10-25,2024-10-31,2024-11-01,Day,86.13
7,2024-10-25,2024-11-01,2024-11-02,Day,45.24
8,2024-10-25,2024-11-02,2024-11-03,Day,47.45
9,2024-10-25,2024-11-03,2024-11-04,Day,42.04
10,2024-10-25,2024-10-01,2024-11-01,Month,76.15
11,2024-10-25,2024-11-01,2024-12-01,Month,104.67
12,2024-10-25,2024-12-02,2025-01-01,Month,106.62
13,2024-10-25,2025-01-01,2025-02-01,Month,118.62
14,2024-10-25,2025-02-03,2025-03-01,Month,126.61
15,2024-10-25,2025-03-03,2025-04-01,Month,93.61
16,2024-10-25,2025-01-01,2025-04-01,Quarter,112.91
17,2024-10-25,2025-04-01,2025-07-01,Quarter,59.49
18,2024-10-25,2025-07-01,2025-10-01,Quarter,70.10
19,2024-10-25,2025-10-01,2026-01-01,Quarter,111.59
20,2024-10-25,2026-01-01,2026-04-01,Quarter,114.61
21,2024-10-25,2026-04-01,2026-07-01,Quarter,52.62
22,2024-10-25,2026-07-01,2026-10-01,Quarter,59.90
23,2024-10-25,2026-10-01,2027-01-01,Quarter,101.98
24,2024-10-25,2027-01-01,2027-04-01,Quarter,114.25
25,2024-10-25,2024-10-21,2024-10-26,Week,79.25
26,2024-10-25,2024-10-28,2024-11-02,Week,87.00
27,2024-10-25,2024-11-04,2024-11-09,Week,107.00
28,2024-10-25,2024-11-11,2024-11-16,Week,101.00
29,2024-10-25,2024-11-18,2024-11-23,Week,102.00
30,2024-10-25,2025-01-01,2026-01-01,Year,88.45
31,2024-10-25,2026-01-01,2027-01-01,Year,82.14
32,2024-10-25,2027-01-01,2028-01-01,Year,81.60
33,2024-10-25,2028-01-03,2029-01-01,Year,80.59
