,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-03-26,2015-03-26,2015-03-26,Day,50.3
1,2015-03-26,2015-03-27,2015-03-27,Day,50.72
2,2015-03-26,2015-03-28,2015-03-28,Day,38.58
3,2015-03-26,2015-03-29,2015-03-29,Day,17.18
4,2015-03-26,2015-03-30,2015-03-30,Day,33.08
5,2015-03-26,2015-03-01,2015-03-31,Month,43.58
6,2015-03-26,2015-04-01,2015-04-30,Month,39.65
7,2015-03-26,2015-05-01,2015-05-31,Month,31.27
8,2015-03-26,2015-06-01,2015-06-30,Month,31.66
9,2015-03-26,2015-04-01,2015-06-30,Quarter,34.16
10,2015-03-26,2015-07-01,2015-09-30,Quarter,32.2
11,2015-03-26,2015-10-01,2015-12-31,Quarter,46.0
12,2015-03-26,2016-01-01,2016-03-31,Quarter,47.3
13,2015-03-26,2016-04-01,2016-06-30,Quarter,31.4
14,2015-03-26,2016-07-01,2016-09-30,Quarter,31.15
15,2015-03-26,2016-10-01,2016-12-31,Quarter,44.96
16,2015-03-26,2015-03-23,2015-03-29,Week,46.39
17,2015-03-26,2015-03-30,2015-04-05,Week,35.5
18,2015-03-26,2015-04-06,2015-04-12,Week,40.75
19,2015-03-26,2015-04-13,2015-04-19,Week,42.5
20,2015-03-26,2015-04-20,2015-04-26,Week,40.63
21,2015-03-26,2015-03-28,2015-03-29,Weekend,28.11
22,2015-03-26,2015-04-04,2015-04-05,Weekend,29.08
23,2015-03-26,2016-01-01,2017-01-01,Year,38.7
24,2015-03-26,2017-01-01,2018-01-01,Year,38.31
25,2015-03-26,2018-01-01,2019-01-01,Year,38.5
