,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-11-14,2019-11-14,2019-11-14,Day,61.0
1,2019-11-14,2019-11-15,2019-11-15,Day,66.87
2,2019-11-14,2019-11-16,2019-11-16,Day,49.34
3,2019-11-14,2019-11-17,2019-11-17,Day,39.63
4,2019-11-14,2019-11-18,2019-11-18,Day,71.59
5,2019-11-14,2019-11-19,2019-11-19,Day,68.85
6,2019-11-14,2019-11-20,2019-11-20,Day,61.84
7,2019-11-14,2019-11-01,2019-11-29,Month,57.88
8,2019-11-14,2019-12-02,2019-12-31,Month,60.66
9,2019-11-14,2020-01-01,2020-01-31,Month,69.07
10,2019-11-14,2020-02-03,2020-02-28,Month,73.33
11,2019-11-14,2020-03-02,2020-03-31,Month,56.25
12,2019-11-14,2020-01-01,2020-03-31,Quarter,66.04
13,2019-11-14,2020-04-01,2020-06-30,Quarter,49.25
14,2019-11-14,2020-07-01,2020-09-30,Quarter,49.76
15,2019-11-14,2020-10-01,2020-12-31,Quarter,70.32
16,2019-11-14,2021-01-01,2021-03-31,Quarter,73.05
17,2019-11-14,2021-04-01,2021-06-30,Quarter,49.47
18,2019-11-14,2021-07-01,2021-09-30,Quarter,50.99
19,2019-11-14,2019-11-11,2019-11-15,Week,59.51
20,2019-11-14,2019-11-18,2019-11-22,Week,63.92
21,2019-11-14,2019-11-25,2019-11-29,Week,60.19
22,2019-11-14,2019-12-02,2019-12-06,Week,65.45
23,2019-11-14,2019-12-09,2019-12-13,Week,67.95
24,2019-11-14,2020-01-01,2020-12-31,Year,58.85
25,2019-11-14,2021-01-01,2021-12-31,Year,61.21
26,2019-11-14,2022-01-03,2022-12-30,Year,62.07
27,2019-11-14,2023-01-02,2023-12-29,Year,61.8
