,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-12-23,2020-12-23,2020-12-24,Day,49.1
1,2020-12-23,2020-12-24,2020-12-25,Day,42.72
2,2020-12-23,2020-12-25,2020-12-26,Day,38.14
3,2020-12-23,2020-12-26,2020-12-27,Day,30.24
4,2020-12-23,2020-12-27,2020-12-28,Day,29.16
5,2020-12-23,2020-12-28,2020-12-29,Day,50.93
6,2020-12-23,2020-12-29,2020-12-30,Day,55.76
7,2020-12-23,2020-12-01,2021-01-01,Month,62.58
8,2020-12-23,2021-01-01,2021-01-30,Month,81.91
9,2020-12-23,2021-02-01,2021-02-27,Month,80.98
10,2020-12-23,2021-03-01,2021-04-01,Month,61.36
11,2020-12-23,2021-01-01,2021-04-01,Quarter,74.23
12,2020-12-23,2021-04-01,2021-07-01,Quarter,49.84
13,2020-12-23,2021-07-01,2021-10-01,Quarter,52.48
14,2020-12-23,2021-10-01,2022-01-01,Quarter,72.23
15,2020-12-23,2022-01-03,2022-04-01,Quarter,75.23
16,2020-12-23,2022-07-01,2022-10-01,Quarter,52.87
17,2020-12-23,2020-12-21,2020-12-26,Week,45.81
18,2020-12-23,2020-12-28,2021-01-02,Week,54.75
19,2020-12-23,2021-01-04,2021-01-09,Week,81.15
20,2020-12-23,2021-01-11,2021-01-16,Week,89.0
21,2020-12-23,2021-01-18,2021-01-23,Week,81.0
22,2020-12-23,2021-01-01,2022-01-01,Year,62.15
23,2020-12-23,2022-01-03,2022-12-31,Year,64.43
24,2020-12-23,2023-01-02,2023-12-30,Year,65.11
25,2020-12-23,2024-01-01,2025-01-01,Year,65.22
