,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-03-08,2017-03-08,2017-03-08,Day,43.03
1,2017-03-08,2017-03-09,2017-03-09,Day,42.07
2,2017-03-08,2017-03-10,2017-03-10,Day,40.5
3,2017-03-08,2017-03-11,2017-03-11,Day,0.01
4,2017-03-08,2017-03-01,2017-03-31,Month,38.32
5,2017-03-08,2017-04-01,2017-04-30,Month,32.53
6,2017-03-08,2017-05-01,2017-05-31,Month,29.51
7,2017-03-08,2017-06-01,2017-06-30,Month,31.01
8,2017-03-08,2017-04-01,2017-06-30,Quarter,31.0
9,2017-03-08,2017-07-01,2017-09-30,Quarter,31.58
10,2017-03-08,2017-10-01,2017-12-31,Quarter,41.88
11,2017-03-08,2018-01-01,2018-03-31,Quarter,42.9
12,2017-03-08,2018-10-01,2018-12-31,Quarter,40.72
13,2017-03-08,2017-03-06,2017-03-12,Week,39.53
14,2017-03-08,2017-03-13,2017-03-19,Week,39.5
15,2017-03-08,2017-03-20,2017-03-26,Week,37.93
16,2017-03-08,2017-03-27,2017-04-02,Week,35.88
17,2017-03-08,2017-04-03,2017-04-09,Week,35.5
18,2017-03-08,2017-03-11,2017-03-12,Weekend,32.5
19,2017-03-08,2017-03-18,2017-03-19,Weekend,0.01
20,2017-03-08,2018-01-01,2019-01-01,Year,35.2
21,2017-03-08,2019-01-01,2020-01-01,Year,34.78
22,2017-03-08,2020-01-01,2021-01-01,Year,36.36
