,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-09-02,2024-08-31,2024-09-01,Day,68.67
1,2024-09-02,2024-09-01,2024-09-02,Day,61.54
2,2024-09-02,2024-09-02,2024-09-03,Day,104.94
3,2024-09-02,2024-09-03,2024-09-04,Day,104.22
4,2024-09-02,2024-09-04,2024-09-05,Day,103.28
5,2024-09-02,2024-09-05,2024-09-06,Day,87.63
6,2024-09-02,2024-09-06,2024-09-07,Day,78.35
7,2024-09-02,2024-09-07,2024-09-08,Day,60.97
8,2024-09-02,2024-09-08,2024-09-09,Day,46.93
9,2024-09-02,2024-09-09,2024-09-10,Day,74.27
10,2024-09-02,2024-09-10,2024-09-11,Day,75.03
11,2024-09-02,2024-09-11,2024-09-12,Day,76.04
12,2024-09-02,2024-09-12,2024-09-13,Day,74.52
13,2024-09-02,2024-09-13,2024-09-14,Day,72.74
14,2024-09-02,2024-09-14,2024-09-15,Day,62.98
15,2024-09-02,2024-09-15,2024-09-16,Day,52.16
16,2024-09-02,2024-09-01,2024-10-01,Month,71.57
17,2024-09-02,2024-10-01,2024-11-01,Month,74.94
18,2024-09-02,2024-11-01,2024-12-01,Month,97.19
19,2024-09-02,2024-12-01,2025-01-01,Month,100.27
20,2024-09-02,2025-01-01,2025-02-01,Month,113.57
21,2024-09-02,2025-02-01,2025-03-01,Month,114.06
22,2024-09-02,2025-03-01,2025-04-01,Month,88.25
23,2024-09-02,2024-10-01,2025-01-01,Quarter,90.72
24,2024-09-02,2025-01-01,2025-04-01,Quarter,105.01
25,2024-09-02,2025-04-01,2025-07-01,Quarter,64.23
26,2024-09-02,2025-07-01,2025-10-01,Quarter,71.72
27,2024-09-02,2025-10-01,2026-01-01,Quarter,92.04
28,2024-09-02,2026-01-01,2026-04-01,Quarter,101.77
29,2024-09-02,2026-04-01,2026-07-01,Quarter,48.53
30,2024-09-02,2026-07-01,2026-10-01,Quarter,51.94
31,2024-09-02,2026-10-01,2027-01-01,Quarter,86.95
32,2024-09-02,2027-01-01,2027-04-01,Quarter,94.04
33,2024-09-02,2024-08-26,2024-09-02,Week,78.95
34,2024-09-02,2024-09-02,2024-09-09,Week,83.76
35,2024-09-02,2024-09-09,2024-09-16,Week,69.68
36,2024-09-02,2024-09-16,2024-09-23,Week,68.25
37,2024-09-02,2024-09-23,2024-09-30,Week,67.01
38,2024-09-02,2024-09-30,2024-10-07,Week,63.25
39,2024-09-02,2024-08-31,2024-09-02,Weekend,65.11
40,2024-09-02,2024-09-07,2024-09-09,Weekend,53.95
41,2024-09-02,2024-09-14,2024-09-16,Weekend,57.57
42,2024-09-02,2025-01-01,2026-01-01,Year,83.18
43,2024-09-02,2026-01-01,2027-01-01,Year,72.20
44,2024-09-02,2027-01-01,2028-01-01,Year,65.94
45,2024-09-02,2028-01-01,2029-01-01,Year,65.16
46,2024-09-02,2029-01-01,2030-01-01,Year,64.92
