,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-06-15,2016-06-15,2016-06-15,Day,31.38
1,2016-06-15,2016-06-16,2016-06-16,Day,32.05
2,2016-06-15,2016-06-17,2016-06-17,Day,29.38
3,2016-06-15,2016-06-18,2016-06-18,Day,20.95
4,2016-06-15,2016-06-01,2016-06-30,Month,27.1
5,2016-06-15,2016-07-01,2016-07-31,Month,26.35
6,2016-06-15,2016-08-01,2016-08-31,Month,25.3
7,2016-06-15,2016-09-01,2016-09-30,Month,30.53
8,2016-06-15,2016-07-01,2016-09-30,Quarter,27.36
9,2016-06-15,2016-10-01,2016-12-31,Quarter,35.44
10,2016-06-15,2017-01-01,2017-03-31,Quarter,38.6
11,2016-06-15,2017-04-01,2017-06-30,Quarter,25.97
12,2016-06-15,2017-07-01,2017-09-30,Quarter,27.08
13,2016-06-15,2017-10-01,2017-12-31,Quarter,37.62
14,2016-06-15,2018-01-01,2018-03-31,Quarter,39.31
15,2016-06-15,2016-06-13,2016-06-19,Week,27.2
16,2016-06-15,2016-06-20,2016-06-26,Week,27.0
17,2016-06-15,2016-06-27,2016-07-03,Week,26.5
18,2016-06-15,2016-07-04,2016-07-10,Week,26.5
19,2016-06-15,2016-07-11,2016-07-17,Week,25.25
20,2016-06-15,2016-06-18,2016-06-19,Weekend,19.2
21,2016-06-15,2016-06-25,2016-06-26,Weekend,0.01
22,2016-06-15,2017-01-01,2018-01-01,Year,32.3
23,2016-06-15,2018-01-01,2019-01-01,Year,32.6
24,2016-06-15,2019-01-01,2019-12-31,Year,34.0
