,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-08-01,2023-08-01,2023-08-02,Day,76.17
1,2023-08-01,2023-08-02,2023-08-03,Day,57.68
2,2023-08-01,2023-08-03,2023-08-04,Day,53.25
3,2023-08-01,2023-08-04,2023-08-05,Day,81.00
4,2023-08-01,2023-08-05,2023-08-06,Day,69.63
5,2023-08-01,2023-08-06,2023-08-07,Day,37.63
6,2023-08-01,2023-08-07,2023-08-08,Day,72.90
7,2023-08-01,2023-08-01,2023-09-01,Month,71.62
8,2023-08-01,2023-09-01,2023-10-01,Month,81.57
9,2023-08-01,2023-10-01,2023-11-01,Month,97.47
10,2023-08-01,2023-11-01,2023-12-01,Month,154.12
11,2023-08-01,2023-12-01,2024-01-01,Month,173.59
12,2023-08-01,2024-01-01,2024-02-01,Month,253.45
13,2023-08-01,2024-02-01,2024-03-01,Month,236.60
14,2023-08-01,2024-03-01,2024-04-01,Month,130.00
15,2023-08-01,2023-10-01,2024-01-01,Quarter,141.57
16,2023-08-01,2024-01-01,2024-04-01,Quarter,206.06
17,2023-08-01,2024-04-01,2024-07-01,Quarter,120.76
18,2023-08-01,2024-07-01,2024-10-01,Quarter,131.00
19,2023-08-01,2024-10-01,2025-01-01,Quarter,186.51
20,2023-08-01,2025-01-01,2025-04-01,Quarter,198.48
21,2023-08-01,2025-04-01,2025-07-01,Quarter,101.49
22,2023-08-01,2025-07-01,2025-10-01,Quarter,103.54
23,2023-08-01,2025-10-01,2026-01-01,Quarter,151.50
24,2023-08-01,2023-07-31,2023-08-07,Week,63.53
25,2023-08-01,2023-08-07,2023-08-14,Week,68.45
26,2023-08-01,2023-08-14,2023-08-21,Week,69.94
27,2023-08-01,2023-08-21,2023-08-28,Week,76.73
28,2023-08-01,2023-08-28,2023-09-04,Week,79.50
29,2023-08-01,2023-08-05,2023-08-07,Weekend,53.63
30,2023-08-01,2024-01-01,2025-01-01,Year,161.07
31,2023-08-01,2025-01-01,2026-01-01,Year,138.52
32,2023-08-01,2026-01-01,2027-01-01,Year,112.79
33,2023-08-01,2027-01-01,2028-01-01,Year,103.14
34,2023-08-01,2028-01-01,2029-01-01,Year,83.81
