,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-08-01,2019-08-01,2019-08-01,Day,43.04
1,2019-08-01,2019-08-02,2019-08-02,Day,44.18
2,2019-08-01,2019-08-03,2019-08-03,Day,37.0
3,2019-08-01,2019-08-04,2019-08-04,Day,33.0
4,2019-08-01,2019-08-05,2019-08-05,Day,41.06
5,2019-08-01,2019-08-06,2019-08-06,Day,41.06
6,2019-08-01,2019-08-07,2019-08-07,Day,39.88
7,2019-08-01,2019-08-01,2019-08-30,Month,40.84
8,2019-08-01,2019-09-02,2019-09-30,Month,47.69
9,2019-08-01,2019-10-01,2019-10-31,Month,56.66
10,2019-08-01,2019-11-01,2019-11-29,Month,76.94
11,2019-08-01,2019-12-02,2019-12-31,Month,74.16
12,2019-08-01,2019-10-01,2019-12-31,Quarter,68.95
13,2019-08-01,2020-01-01,2020-03-31,Quarter,73.87
14,2019-08-01,2020-04-01,2020-06-30,Quarter,53.8
15,2019-08-01,2020-07-01,2020-09-30,Quarter,56.29
16,2019-08-01,2020-10-01,2020-12-31,Quarter,75.86
17,2019-08-01,2019-07-29,2019-08-02,Week,39.59
18,2019-08-01,2019-08-05,2019-08-09,Week,39.18
19,2019-08-01,2019-08-12,2019-08-16,Week,34.82
20,2019-08-01,2019-08-19,2019-08-23,Week,43.0
21,2019-08-01,2019-08-26,2019-08-30,Week,45.25
22,2019-08-01,2019-08-03,2019-08-04,Weekend,35.0
23,2019-08-01,2020-01-01,2020-12-31,Year,64.96
24,2019-08-01,2021-01-01,2021-12-31,Year,63.55
25,2019-08-01,2022-01-03,2022-12-30,Year,64.24
26,2019-08-01,2023-01-02,2023-12-29,Year,65.93
