,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-12-21,2021-12-21,2021-12-22,Day,442.88
1,2021-12-21,2021-12-22,2021-12-23,Day,452.94
2,2021-12-21,2021-12-23,2021-12-24,Day,421.08
3,2021-12-21,2021-12-24,2021-12-25,Day,324.57
4,2021-12-21,2021-12-25,2021-12-26,Day,249.15
5,2021-12-21,2021-12-26,2021-12-27,Day,251.35
6,2021-12-21,2021-12-27,2021-12-28,Day,388.33
7,2021-12-21,2021-12-01,2022-01-01,Month,321.35
8,2021-12-21,2022-01-01,2022-02-01,Month,749.2
9,2021-12-21,2022-02-01,2022-03-01,Month,1038.9
10,2021-12-21,2022-03-01,2022-04-01,Month,553.75
11,2021-12-21,2022-04-01,2022-05-01,Month,257.15
12,2021-12-21,2022-05-01,2022-06-01,Month,214.38
13,2021-12-21,2022-06-01,2022-07-01,Month,220.69
14,2021-12-21,2022-01-01,2022-04-01,Quarter,772.11
15,2021-12-21,2022-04-01,2022-07-01,Quarter,230.56
16,2021-12-21,2022-07-01,2022-10-01,Quarter,267.07
17,2021-12-21,2022-10-01,2023-01-01,Quarter,328.78
18,2021-12-21,2023-01-01,2023-04-01,Quarter,291.0
19,2021-12-21,2023-04-01,2023-07-01,Quarter,90.92
20,2021-12-21,2023-07-01,2023-10-01,Quarter,90.0
21,2021-12-21,2023-10-01,2024-01-01,Quarter,118.0
22,2021-12-21,2021-12-20,2021-12-27,Week,360.58
23,2021-12-21,2021-12-27,2022-01-03,Week,372.0
24,2021-12-21,2022-01-03,2022-01-10,Week,578.05
25,2021-12-21,2022-01-10,2022-01-17,Week,745.35
26,2021-12-21,2022-01-17,2022-01-24,Week,828.36
27,2021-12-21,2021-12-25,2021-12-27,Weekend,250.25
28,2021-12-21,2022-01-01,2022-01-03,Weekend,318.35
29,2021-12-21,2022-01-01,2023-01-01,Year,398.0
30,2021-12-21,2023-01-01,2024-01-01,Year,146.83
31,2021-12-21,2024-01-01,2025-01-01,Year,97.9
32,2021-12-21,2025-01-01,2026-01-01,Year,89.5
33,2021-12-21,2027-01-01,2028-01-01,Year,88.84
