,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-08-21,2017-08-19,2017-08-19,Day,17.26
1,2017-08-21,2017-08-20,2017-08-20,Day,7.55
2,2017-08-21,2017-08-21,2017-08-21,Day,35.21
3,2017-08-21,2017-08-22,2017-08-22,Day,39.05
4,2017-08-21,2017-08-01,2017-08-31,Month,36.43
5,2017-08-21,2017-09-01,2017-09-29,Month,42.5
6,2017-08-21,2017-10-02,2017-10-31,Month,53.78
7,2017-08-21,2017-11-01,2017-11-30,Month,64.52
8,2017-08-21,2017-10-02,2017-12-29,Quarter,60.6
9,2017-08-21,2018-01-01,2018-03-30,Quarter,63.4
10,2017-08-21,2018-04-02,2018-06-29,Quarter,39.03
11,2017-08-21,2018-07-02,2018-09-28,Quarter,40.12
12,2017-08-21,2018-10-01,2018-12-31,Quarter,58.89
13,2017-08-21,2017-08-14,2017-08-18,Week,35.05
14,2017-08-21,2017-08-21,2017-08-25,Week,37.45
15,2017-08-21,2017-08-28,2017-09-01,Week,39.25
16,2017-08-21,2017-09-04,2017-09-08,Week,40.25
17,2017-08-21,2017-09-11,2017-09-15,Week,41.0
18,2017-08-21,2017-09-18,2017-09-22,Week,43.75
19,2017-08-21,2017-08-19,2017-08-20,Weekend,12.4
20,2017-08-21,2017-08-26,2017-08-27,Weekend,0.01
21,2017-08-21,2018-01-01,2019-01-01,Year,50.39
22,2017-08-21,2019-01-01,2020-01-01,Year,50.83
23,2017-08-21,2020-01-01,2021-01-01,Year,52.74
24,2017-08-21,2021-01-01,2022-01-01,Year,53.83
