,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-06-21,2019-06-21,2019-06-21,Day,38.44
1,2019-06-21,2019-06-22,2019-06-22,Day,24.99
2,2019-06-21,2019-06-23,2019-06-23,Day,17.15
3,2019-06-21,2019-06-24,2019-06-24,Day,36.75
4,2019-06-21,2019-06-25,2019-06-25,Day,40.33
5,2019-06-21,2019-06-26,2019-06-26,Day,41.94
6,2019-06-21,2019-06-27,2019-06-27,Day,43.14
7,2019-06-21,2019-06-03,2019-06-28,Month,38.47
8,2019-06-21,2019-07-01,2019-07-31,Month,41.96
9,2019-06-21,2019-08-01,2019-08-30,Month,42.75
10,2019-06-21,2019-09-02,2019-09-30,Month,47.67
11,2019-06-21,2019-10-01,2019-10-31,Month,61.97
12,2019-06-21,2019-07-01,2019-09-30,Quarter,44.04
13,2019-06-21,2019-10-01,2019-12-31,Quarter,69.75
14,2019-06-21,2020-01-01,2020-03-31,Quarter,72.32
15,2019-06-21,2020-04-01,2020-06-30,Quarter,51.3
16,2019-06-21,2020-07-01,2020-09-30,Quarter,53.64
17,2019-06-21,2020-10-01,2020-12-31,Quarter,72.4
18,2019-06-21,2019-06-17,2019-06-21,Week,37.67
19,2019-06-21,2019-06-24,2019-06-28,Week,40.75
20,2019-06-21,2019-07-01,2019-07-05,Week,40.38
21,2019-06-21,2019-07-08,2019-07-12,Week,41.07
22,2019-06-21,2019-07-15,2019-07-19,Week,41.63
23,2019-06-21,2019-06-22,2019-06-23,Weekend,21.07
24,2019-06-21,2020-01-01,2020-12-31,Year,62.42
25,2019-06-21,2021-01-01,2021-12-31,Year,62.81
26,2019-06-21,2022-01-03,2022-12-30,Year,62.89
