,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-07-03,2023-07-01,2023-07-02,Day,24.25
1,2023-07-03,2023-07-03,2023-07-04,Day,59.74
2,2023-07-03,2023-07-04,2023-07-05,Day,89.76
3,2023-07-03,2023-07-05,2023-07-06,Day,80.00
4,2023-07-03,2023-07-06,2023-07-07,Day,100.00
5,2023-07-03,2023-07-07,2023-07-08,Day,102.00
6,2023-07-03,2023-07-08,2023-07-09,Day,74.57
7,2023-07-03,2023-07-09,2023-07-10,Day,53.64
8,2023-07-03,2023-07-03,2023-08-01,Month,94.80
9,2023-07-03,2023-08-01,2023-09-01,Month,103.60
10,2023-07-03,2023-09-01,2023-10-01,Month,120.03
11,2023-07-03,2023-10-02,2023-11-01,Month,129.65
12,2023-07-03,2023-10-02,2024-01-01,Quarter,228.09
13,2023-07-03,2024-01-01,2024-04-01,Quarter,417.58
14,2023-07-03,2024-04-01,2024-07-01,Quarter,126.82
15,2023-07-03,2024-07-01,2024-10-01,Quarter,144.89
16,2023-07-03,2024-10-01,2025-01-01,Quarter,321.38
17,2023-07-03,2025-01-01,2025-04-01,Quarter,320.33
18,2023-07-03,2023-06-26,2023-07-01,Week,99.86
19,2023-07-03,2023-07-03,2023-07-08,Week,86.30
20,2023-07-03,2023-07-10,2023-07-15,Week,95.20
21,2023-07-03,2023-07-17,2023-07-22,Week,96.40
22,2023-07-03,2023-07-24,2023-07-29,Week,99.20
23,2023-07-03,2023-07-31,2023-08-05,Week,108.73
24,2023-07-03,2024-01-01,2025-01-01,Year,252.52
25,2023-07-03,2025-01-01,2026-01-01,Year,215.25
26,2023-07-03,2026-01-01,2027-01-01,Year,160.75
27,2023-07-03,2027-01-01,2028-01-01,Year,147.38
