,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-06-02,2015-06-02,2015-06-02,Day,24.3
1,2015-06-02,2015-06-03,2015-06-03,Day,30.33
2,2015-06-02,2015-06-04,2015-06-04,Day,33.53
3,2015-06-02,2015-06-05,2015-06-05,Day,33.1
4,2015-06-02,2015-06-01,2015-06-30,Month,30.27
5,2015-06-02,2015-07-01,2015-07-31,Month,29.53
6,2015-06-02,2015-08-01,2015-08-31,Month,26.15
7,2015-06-02,2015-09-01,2015-09-30,Month,36.3
8,2015-06-02,2015-07-01,2015-09-30,Quarter,30.6
9,2015-06-02,2015-10-01,2015-12-31,Quarter,44.3
10,2015-06-02,2016-01-01,2016-03-31,Quarter,46.5
11,2015-06-02,2016-04-01,2016-06-30,Quarter,31.38
12,2015-06-02,2016-07-01,2016-09-30,Quarter,31.13
13,2015-06-02,2016-10-01,2016-12-31,Quarter,44.6
14,2015-06-02,2015-06-01,2015-06-07,Week,27.97
15,2015-06-02,2015-06-08,2015-06-14,Week,31.63
16,2015-06-02,2015-06-15,2015-06-21,Week,30.77
17,2015-06-02,2015-06-22,2015-06-28,Week,30.65
18,2015-06-02,2015-06-29,2015-07-05,Week,30.5
19,2015-06-02,2015-06-06,2015-06-07,Weekend,21.75
20,2015-06-02,2015-06-13,2015-06-14,Weekend,21.51
21,2015-06-02,2016-01-01,2017-01-01,Year,38.4
22,2015-06-02,2017-01-01,2018-01-01,Year,38.38
23,2015-06-02,2018-01-01,2019-01-01,Year,38.24
